# Fundamental-mode classical Cepheids in the Large and Small Magellanic Clouds.
# Source: Soszynski et al. 2015 (Acta Astronomica 65, 297), the OGLE-IV Collection of
#   Variable Stars, via VizieR J/AcA/65/297 tables lmccep/smccep for the periods and
#   mean magnitudes and lmcident/smcident for the positions. Downloaded 2026-08-17.
#
# 2315 LMC and 2637 SMC stars: every star the catalogue marks as pulsating in
#   the fundamental mode (Mode = F) with both a mean V and a mean I magnitude. First
#   overtone and multi-mode Cepheids are left out — they follow their own, offset
#   period-luminosity relation and would double the ridge.
#
# period_days is the catalogue period; epoch_max_hjd is its time of maximum light
#   (HJD - 2450000), carried so a light curve can be folded on the same convention.
# mean_v_mag and mean_i_mag are intensity-mean magnitudes, not averaged magnitudes,
#   and they are apparent: no extinction correction has been applied here. The
#   Wesenheit index I - 1.55 (V - I), which is what makes the relation tight, is
#   derived in the scene rather than stored, so the correction stays visible.
# i_amplitude_mag is the peak-to-peak I-band amplitude.
cloud,star,period_days,epoch_max_hjd,mean_v_mag,mean_i_mag,i_amplitude_mag,ra_deg,dec_deg
LMC,OGLE-LMC-CEP-2890,2.6366609,6001.66205,16.313,15.677,0.638,85.182250,-70.348083
LMC,OGLE-LMC-CEP-2891,2.4206845,6000.22108,16.686,15.865,0.554,85.182625,-69.657778
LMC,OGLE-LMC-CEP-2892,4.3209395,6003.28486,16.082,15.176,0.268,85.187000,-69.455861
LMC,OGLE-LMC-CEP-2893,5.3222387,6004.70071,15.456,14.687,0.349,85.191333,-68.734750
LMC,OGLE-LMC-CEP-2894,4.7942543,6001.35735,16.221,15.215,0.365,85.195958,-69.933972
LMC,OGLE-LMC-CEP-2897,2.2341288,6000.93297,16.653,15.907,0.435,85.216417,-70.376833
LMC,OGLE-LMC-CEP-2898,2.1088037,6001.37391,16.543,15.830,0.578,85.218750,-70.975139
LMC,OGLE-LMC-CEP-2900,3.1025772,6000.07955,16.204,15.420,0.502,85.226958,-70.548972
LMC,OGLE-LMC-CEP-2903,4.3560642,6001.89785,15.517,14.815,0.609,85.247375,-68.522250
LMC,OGLE-LMC-CEP-2904,5.4473883,6004.06800,15.373,14.596,0.493,85.255708,-71.861944
LMC,OGLE-LMC-CEP-2905,4.0608590,6001.24940,15.695,14.979,0.520,85.272125,-70.326806
LMC,OGLE-LMC-CEP-2907,3.0259452,6002.91716,16.437,15.590,0.486,85.276958,-70.405250
LMC,OGLE-LMC-CEP-2909,7.3233489,6000.73333,15.662,14.732,0.137,85.287292,-69.618972
LMC,OGLE-LMC-CEP-2910,5.1085683,6004.53799,15.564,14.768,0.531,85.287917,-70.402889
LMC,OGLE-LMC-CEP-2911,11.2389845,6002.82840,14.290,13.487,0.119,85.293875,-68.429500
LMC,OGLE-LMC-CEP-2915,3.9993166,6001.49574,15.963,15.162,0.556,85.298833,-70.365222
LMC,OGLE-LMC-CEP-2917,11.4464069,6001.46789,14.521,13.678,0.587,85.307083,-69.064417
LMC,OGLE-LMC-CEP-2918,3.5336352,6000.64150,16.203,15.374,0.402,85.308583,-70.934278
LMC,OGLE-LMC-CEP-2922,12.7704755,6008.87727,14.310,13.540,0.603,85.321333,-72.198528
LMC,OGLE-LMC-CEP-2925,2.5114189,6002.50903,16.527,15.704,0.619,85.324708,-70.739861
LMC,OGLE-LMC-CEP-2926,3.6843935,6001.72091,16.075,15.268,0.412,85.328875,-70.380694
LMC,OGLE-LMC-CEP-2927,2.5167462,6000.92002,16.667,15.839,0.340,85.336333,-71.182667
LMC,OGLE-LMC-CEP-2928,4.0642549,6000.73799,15.882,15.083,0.561,85.340917,-70.440278
LMC,OGLE-LMC-CEP-2930,4.6334619,6000.24752,15.820,14.973,0.571,85.348292,-70.282750
LMC,OGLE-LMC-CEP-2931,3.4050699,6000.02779,17.404,16.117,0.439,85.351250,-70.296639
LMC,OGLE-LMC-CEP-2933,2.7392452,6001.02440,16.517,15.688,0.456,85.360167,-70.326250
LMC,OGLE-LMC-CEP-2934,6.6068819,6000.29533,15.765,14.716,0.522,85.362500,-69.171222
LMC,OGLE-LMC-CEP-2936,4.7255009,6004.56857,15.690,14.900,0.552,85.364042,-71.940056
LMC,OGLE-LMC-CEP-2937,16.1610598,6001.56003,14.750,13.612,0.739,85.364625,-70.795861
LMC,OGLE-LMC-CEP-2938,4.1330379,6003.07791,15.973,15.124,0.237,85.372042,-69.917500
LMC,OGLE-LMC-CEP-2939,4.3704932,6003.17783,16.154,15.227,0.510,85.381542,-68.794389
LMC,OGLE-LMC-CEP-2941,3.7176802,6000.52114,16.033,15.179,0.412,85.394167,-70.848194
LMC,OGLE-LMC-CEP-2942,2.9245024,6001.14620,16.307,15.503,0.618,85.396625,-70.292806
LMC,OGLE-LMC-CEP-2943,3.1259494,6001.87995,16.101,15.365,0.542,85.397042,-70.964194
LMC,OGLE-LMC-CEP-2944,20.3183438,6000.82513,14.328,13.336,0.469,85.400958,-69.693639
LMC,OGLE-LMC-CEP-2946,1.9861394,6000.47697,16.684,15.950,0.358,85.440583,-71.213917
LMC,OGLE-LMC-CEP-2947,2.7050431,6002.15167,16.357,15.634,0.469,85.443500,-71.316667
LMC,OGLE-LMC-CEP-2949,19.2261771,6010.41251,14.125,13.167,0.589,85.452250,-68.687806
LMC,OGLE-LMC-CEP-2950,3.3339345,6001.72368,16.116,15.339,0.567,85.460083,-70.393389
LMC,OGLE-LMC-CEP-2951,4.5505903,6001.89855,15.976,15.080,0.343,85.460917,-70.418250
LMC,OGLE-LMC-CEP-2952,3.2000341,6002.61587,16.279,15.485,0.523,85.464208,-69.403444
LMC,OGLE-LMC-CEP-2953,3.6508602,6003.37533,15.870,15.109,0.553,85.468000,-69.827028
LMC,OGLE-LMC-CEP-2954,2.7808316,6000.65984,16.431,15.627,0.628,85.473083,-70.528139
LMC,OGLE-LMC-CEP-2956,3.4776349,6001.41230,16.252,15.407,0.604,85.483667,-70.505972
LMC,OGLE-LMC-CEP-2957,2.7392761,6001.73982,16.607,15.739,0.363,85.487958,-71.097778
LMC,OGLE-LMC-CEP-2958,3.0856015,6000.71219,16.548,15.633,0.407,85.489875,-70.848722
LMC,OGLE-LMC-CEP-2964,2.9788188,6000.71429,15.885,15.237,0.581,85.520750,-68.373500
LMC,OGLE-LMC-CEP-2966,2.8937798,6001.19493,16.360,15.575,0.566,85.525833,-68.592444
LMC,OGLE-LMC-CEP-2968,7.8756988,6000.92697,15.339,14.393,0.391,85.532958,-69.005361
LMC,OGLE-LMC-CEP-2969,4.0807326,6004.07837,16.246,15.340,0.645,85.538167,-69.207944
LMC,OGLE-LMC-CEP-2971,4.8337385,6000.06946,15.484,14.720,0.503,85.544625,-68.021000
LMC,OGLE-LMC-CEP-2972,3.9130460,6002.72814,15.945,15.169,0.643,85.549708,-68.838861
LMC,OGLE-LMC-CEP-2976,2.9251090,6001.13167,16.748,15.769,0.234,85.564625,-71.181500
LMC,OGLE-LMC-CEP-2979,17.7952978,6008.78073,14.828,13.684,0.557,85.569250,-70.603361
LMC,OGLE-LMC-CEP-2980,2.0103163,6000.36045,16.646,15.937,0.506,85.571875,-69.995417
LMC,OGLE-LMC-CEP-2983,3.4418291,6001.58266,15.953,15.202,0.623,85.589750,-70.249250
LMC,OGLE-LMC-CEP-2993,3.2149001,6002.56138,16.488,15.577,0.505,85.628458,-71.000111
LMC,OGLE-LMC-CEP-2994,3.7035055,6001.11342,15.547,14.469,0.175,85.631125,-71.075806
LMC,OGLE-LMC-CEP-2996,1.8260391,6001.25264,17.116,16.328,0.356,85.635750,-68.510028
LMC,OGLE-LMC-CEP-2999,5.4064788,6000.33439,15.455,14.429,0.239,85.662125,-68.670694
LMC,OGLE-LMC-CEP-3002,2.3993070,6002.34448,16.612,15.828,0.451,85.681208,-70.494944
LMC,OGLE-LMC-CEP-3003,2.6260084,6002.22667,16.099,15.446,0.439,85.683750,-68.586472
LMC,OGLE-LMC-CEP-3004,1.5239969,6000.94313,17.159,16.465,0.612,85.683917,-68.554278
LMC,OGLE-LMC-CEP-3006,3.7334318,6003.57976,15.530,14.905,0.682,85.695375,-67.855250
LMC,OGLE-LMC-CEP-3008,4.1790464,6000.98216,16.239,15.306,0.464,85.706292,-70.116750
LMC,OGLE-LMC-CEP-3009,2.6746209,6002.36626,16.737,15.854,0.439,85.707042,-70.911167
LMC,OGLE-LMC-CEP-3011,2.5055930,6001.01705,16.120,15.503,0.745,85.708000,-68.009833
LMC,OGLE-LMC-CEP-3012,1.6240069,6001.11668,16.869,16.163,0.519,85.708208,-70.710139
LMC,OGLE-LMC-CEP-3013,13.6591664,6012.69742,14.430,13.512,0.417,85.712708,-70.136750
LMC,OGLE-LMC-CEP-3014,3.4889391,6002.07585,16.112,15.313,0.458,85.720208,-70.669889
LMC,OGLE-LMC-CEP-3017,4.6308885,6002.37000,15.505,14.789,0.640,85.730250,-69.930806
LMC,OGLE-LMC-CEP-3018,5.7627053,6001.80874,15.857,14.858,0.287,85.733833,-71.078722
LMC,OGLE-LMC-CEP-3021,3.2338235,6002.14480,16.113,15.378,0.398,85.753833,-68.011722
LMC,OGLE-LMC-CEP-3022,2.6143071,6002.54678,16.645,15.777,0.362,85.761667,-71.105250
LMC,OGLE-LMC-CEP-3024,8.5589963,6005.59348,15.136,14.236,0.383,85.774833,-69.490694
LMC,OGLE-LMC-CEP-3027,3.0134019,6002.30688,16.372,15.586,0.376,85.787917,-69.610806
LMC,OGLE-LMC-CEP-3028,4.7831392,6003.78844,15.553,14.763,0.453,85.793708,-69.469667
LMC,OGLE-LMC-CEP-3031,2.6736344,6000.55416,16.567,15.723,0.505,85.805875,-71.039444
LMC,OGLE-LMC-CEP-3032,2.7189871,6001.48756,16.742,15.796,0.367,85.807958,-71.053722
LMC,OGLE-LMC-CEP-3036,3.6100331,6002.29710,16.256,15.386,0.493,85.890750,-70.512583
LMC,OGLE-LMC-CEP-3038,1.9861338,6001.76130,17.145,16.249,0.283,85.898833,-69.129722
LMC,OGLE-LMC-CEP-3039,3.6198099,6003.36501,16.108,15.310,0.505,85.908000,-70.570194
LMC,OGLE-LMC-CEP-3043,4.5068864,6001.98289,15.897,15.044,0.507,85.919667,-70.135750
LMC,OGLE-LMC-CEP-3044,4.0691937,6003.95391,16.215,15.254,0.439,85.920917,-71.253417
LMC,OGLE-LMC-CEP-3050,4.7963172,6003.78540,15.883,14.981,0.525,85.995750,-70.416444
LMC,OGLE-LMC-CEP-3052,3.0289332,6002.61085,16.246,15.485,0.487,85.999458,-70.521722
LMC,OGLE-LMC-CEP-3054,2.3129513,6000.63275,16.809,15.943,0.486,86.010958,-68.820778
LMC,OGLE-LMC-CEP-3055,4.4427078,6000.05807,15.781,14.980,0.455,86.011500,-68.168694
LMC,OGLE-LMC-CEP-3056,5.2082254,6004.52850,15.470,14.685,0.577,86.041083,-69.208556
LMC,OGLE-LMC-CEP-3058,2.5864686,6001.26758,16.998,16.026,0.701,86.061542,-69.861083
LMC,OGLE-LMC-CEP-3059,2.9871491,6002.85150,16.261,15.497,0.511,86.063042,-70.556083
LMC,OGLE-LMC-CEP-3060,2.7044493,6002.33886,17.454,16.291,0.403,86.069875,-69.864556
LMC,OGLE-LMC-CEP-3061,12.0904028,6011.05365,14.925,13.875,0.538,86.070083,-69.304083
LMC,OGLE-LMC-CEP-3062,2.9425783,6002.31628,15.837,15.151,0.292,86.085625,-72.025722
LMC,OGLE-LMC-CEP-3064,4.4754818,6002.42141,16.611,15.452,0.454,86.087958,-68.549389
LMC,OGLE-LMC-CEP-3065,3.5881783,6003.16850,15.872,15.159,0.502,86.093667,-70.726500
LMC,OGLE-LMC-CEP-3069,2.5135318,6000.73174,16.583,15.785,0.351,86.100000,-71.093667
LMC,OGLE-LMC-CEP-3074,3.4890301,6000.88032,16.194,15.366,0.364,86.132917,-70.796472
LMC,OGLE-LMC-CEP-3077,2.9744997,6000.93845,16.252,15.508,0.455,86.141875,-70.992361
LMC,OGLE-LMC-CEP-3078,3.6398745,6003.60217,16.093,15.263,0.680,86.147792,-68.604528
LMC,OGLE-LMC-CEP-3080,3.9342423,6003.42669,15.950,15.140,0.507,86.151667,-70.651500
LMC,OGLE-LMC-CEP-3082,2.8561298,6000.48908,16.447,15.636,0.402,86.158583,-71.001694
LMC,OGLE-LMC-CEP-3083,3.0594037,6001.83748,16.357,15.530,0.284,86.159250,-70.626778
LMC,OGLE-LMC-CEP-3085,4.4219710,6002.51429,16.332,15.308,0.457,86.170292,-69.695889
LMC,OGLE-LMC-CEP-3087,2.9902535,6000.13357,16.178,15.454,0.515,86.191958,-70.051778
LMC,OGLE-LMC-CEP-3089,2.0055160,6000.19321,16.663,15.934,0.694,86.210208,-70.374889
LMC,OGLE-LMC-CEP-3091,13.6417496,6010.15615,14.697,13.711,0.304,86.215750,-68.476028
LMC,OGLE-LMC-CEP-3092,4.7098584,6003.89647,15.546,14.813,0.555,86.216792,-68.646167
LMC,OGLE-LMC-CEP-3096,3.5503563,6003.49202,16.168,15.357,0.468,86.255750,-70.487111
LMC,OGLE-LMC-CEP-3098,3.5373476,6001.47231,16.131,15.322,0.479,86.266667,-70.450639
LMC,OGLE-LMC-CEP-3100,2.3294550,6001.46173,17.344,16.368,0.469,86.285375,-69.650333
LMC,OGLE-LMC-CEP-3101,2.3853802,6002.29920,16.362,15.647,0.542,86.318083,-70.776444
LMC,OGLE-LMC-CEP-3104,4.1653718,6001.40656,16.031,15.171,0.284,86.337583,-68.302833
LMC,OGLE-LMC-CEP-3107,1.0348110,6000.48252,17.552,16.889,0.518,86.364458,-70.423472
LMC,OGLE-LMC-CEP-3109,4.5944918,6004.11423,15.785,14.964,0.462,86.368750,-70.450306
LMC,OGLE-LMC-CEP-3110,2.3321922,6001.17990,16.157,15.530,0.647,86.383417,-67.782389
LMC,OGLE-LMC-CEP-3116,3.4781047,6002.98286,16.201,15.390,0.258,86.419792,-70.530611
LMC,OGLE-LMC-CEP-3117,2.8458078,6001.94317,16.415,15.590,0.443,86.421375,-69.931389
LMC,OGLE-LMC-CEP-3118,5.0801320,6003.43148,16.045,15.038,0.230,86.425125,-70.417556
LMC,OGLE-LMC-CEP-3120,3.1292245,6000.08906,16.425,15.550,0.440,86.430333,-69.487361
LMC,OGLE-LMC-CEP-3122,2.7079601,6002.67882,15.963,15.351,0.718,86.438667,-67.909528
LMC,OGLE-LMC-CEP-3124,3.1890285,6001.96878,16.685,15.746,0.308,86.472417,-69.196972
LMC,OGLE-LMC-CEP-3125,3.1695267,6000.10406,16.692,15.711,0.397,86.477750,-70.595583
LMC,OGLE-LMC-CEP-3126,3.4253379,6002.22174,15.873,15.189,0.756,86.480208,-70.906556
LMC,OGLE-LMC-CEP-3128,4.2226531,6001.83107,16.404,15.354,0.444,86.494625,-69.499556
LMC,OGLE-LMC-CEP-3129,3.0378757,6001.48826,16.235,15.484,0.422,86.500125,-70.785444
LMC,OGLE-LMC-CEP-3133,4.8325822,6004.05802,15.532,14.733,0.564,86.527333,-70.196944
LMC,OGLE-LMC-CEP-3134,3.0978709,6000.36257,16.220,15.417,0.363,86.527875,-70.100667
LMC,OGLE-LMC-CEP-3137,2.4334685,6000.16399,16.641,15.808,0.370,86.544958,-71.001667
LMC,OGLE-LMC-CEP-3138,1.7509178,6000.96588,17.285,16.507,0.290,86.553333,-70.266806
LMC,OGLE-LMC-CEP-3140,3.2930653,6001.32951,16.317,15.491,0.419,86.559083,-69.073056
LMC,OGLE-LMC-CEP-3141,3.0180263,6000.43553,16.242,15.472,0.489,86.559583,-70.688583
LMC,OGLE-LMC-CEP-3143,4.7279236,6000.00241,15.675,14.858,0.450,86.575542,-71.155417
LMC,OGLE-LMC-CEP-3144,2.8754431,6002.35205,16.497,15.658,0.375,86.584375,-68.246556
LMC,OGLE-LMC-CEP-3146,3.7867646,6001.48642,16.204,15.350,0.527,86.592708,-69.922250
LMC,OGLE-LMC-CEP-3147,4.0187315,6000.47200,16.783,15.674,0.507,86.593208,-69.028000
LMC,OGLE-LMC-CEP-3148,3.2159337,6001.78359,16.233,15.444,0.330,86.599333,-71.732806
LMC,OGLE-LMC-CEP-3150,4.4911996,6001.57232,15.821,14.977,0.531,86.609292,-68.628944
LMC,OGLE-LMC-CEP-3151,3.3988302,6002.44617,16.247,15.430,0.242,86.617167,-70.636250
LMC,OGLE-LMC-CEP-3153,3.0272138,6002.53302,16.310,15.538,0.331,86.628542,-70.923583
LMC,OGLE-LMC-CEP-3154,3.9093888,6002.20208,15.897,15.107,0.220,86.632042,-67.779333
LMC,OGLE-LMC-CEP-3155,1.7988009,6000.07380,17.215,16.399,0.346,86.638083,-68.430278
LMC,OGLE-LMC-CEP-3156,4.3249189,6000.43600,15.821,15.048,0.687,86.647333,-69.827833
LMC,OGLE-LMC-CEP-3157,3.2967915,6000.73129,16.035,15.294,0.543,86.648667,-69.117861
LMC,OGLE-LMC-CEP-3158,26.5546697,6004.75063,13.662,12.678,0.559,86.650750,-68.184278
LMC,OGLE-LMC-CEP-3159,3.0944996,6002.95156,16.172,15.409,0.471,86.653458,-70.733528
LMC,OGLE-LMC-CEP-3160,2.7661187,6000.12185,16.369,15.608,0.254,86.655208,-70.701528
LMC,OGLE-LMC-CEP-3161,3.2209842,6001.54259,16.793,15.815,0.359,86.666958,-69.761917
LMC,OGLE-LMC-CEP-3165,2.6647649,6001.02868,16.342,15.573,0.457,86.692875,-70.512833
LMC,OGLE-LMC-CEP-3167,1.6026581,6000.14494,17.595,16.709,0.353,86.701167,-69.197472
LMC,OGLE-LMC-CEP-3168,5.6378799,6004.19086,15.749,14.826,0.337,86.703667,-70.162417
LMC,OGLE-LMC-CEP-3169,3.1758639,6002.41204,16.224,15.421,0.405,86.717875,-70.779056
LMC,OGLE-LMC-CEP-3171,2.7073888,6001.61907,16.418,15.634,0.332,86.753292,-70.772167
LMC,OGLE-LMC-CEP-3173,2.9180862,6001.90449,16.891,15.849,0.567,86.790875,-69.455694
LMC,OGLE-LMC-CEP-3176,4.8006978,6004.49350,15.607,14.792,0.531,86.815417,-70.654750
LMC,OGLE-LMC-CEP-3181,2.8124124,6000.90481,16.374,15.572,0.355,86.852250,-70.759333
LMC,OGLE-LMC-CEP-3182,3.2800665,6001.63856,17.180,16.013,0.450,86.854208,-69.389417
LMC,OGLE-LMC-CEP-3183,2.7987850,6001.67782,16.402,15.615,0.263,86.854917,-70.706111
LMC,OGLE-LMC-CEP-3185,4.4248375,6002.41707,16.021,15.094,0.557,86.870625,-70.381083
LMC,OGLE-LMC-CEP-3186,3.2111169,6000.23171,16.332,15.489,0.355,86.870833,-70.679139
LMC,OGLE-LMC-CEP-3187,2.5089292,6001.12219,16.599,15.812,0.344,86.874208,-68.417806
LMC,OGLE-LMC-CEP-3191,3.2125991,6000.07273,16.344,15.506,0.232,86.886583,-70.674944
LMC,OGLE-LMC-CEP-3192,2.5900584,6001.80618,16.501,15.674,0.426,86.894125,-70.086583
LMC,OGLE-LMC-CEP-3193,2.4726278,6000.88827,16.804,15.996,0.186,86.894583,-70.520611
LMC,OGLE-LMC-CEP-3194,1.6156433,6001.00068,16.917,16.210,0.474,86.896750,-70.857639
LMC,OGLE-LMC-CEP-3195,4.9584794,6001.64116,15.791,14.941,0.423,86.901542,-70.552889
LMC,OGLE-LMC-CEP-3197,2.9242221,6002.07450,16.210,15.496,0.500,86.940542,-70.689167
LMC,OGLE-LMC-CEP-3198,4.0713990,6003.01418,16.046,15.168,0.492,86.943958,-68.723472
LMC,OGLE-LMC-CEP-3200,2.9101707,6002.01104,16.333,15.567,0.515,86.973458,-70.877750
LMC,OGLE-LMC-CEP-3201,6.2980645,6002.85567,14.900,14.186,0.596,87.013208,-70.717861
LMC,OGLE-LMC-CEP-3202,5.1402787,6004.31675,16.165,15.095,0.574,87.013833,-70.586083
LMC,OGLE-LMC-CEP-3203,13.4022207,6004.97437,14.188,13.382,0.334,87.028917,-71.505944
LMC,OGLE-LMC-CEP-3204,3.2580475,6001.39428,16.097,15.307,0.502,87.030958,-70.421667
LMC,OGLE-LMC-CEP-3206,2.5040835,6000.49478,16.349,15.660,0.582,87.053208,-70.714778
LMC,OGLE-LMC-CEP-3207,2.5301219,6001.17064,16.258,15.580,0.575,87.061958,-70.207639
LMC,OGLE-LMC-CEP-3210,5.6990471,6003.72079,15.575,14.661,0.235,87.075667,-71.458833
LMC,OGLE-LMC-CEP-3211,3.4674399,6002.83786,16.189,15.386,0.589,87.078750,-69.168750
LMC,OGLE-LMC-CEP-3212,2.4418133,6001.52416,16.219,15.565,0.620,87.099542,-70.475611
LMC,OGLE-LMC-CEP-3213,2.6543005,6002.54646,16.340,15.559,0.356,87.134167,-70.413889
LMC,OGLE-LMC-CEP-3214,1.1347922,6000.82999,17.383,16.731,0.319,87.135333,-70.715278
LMC,OGLE-LMC-CEP-3215,2.6618659,6000.08792,16.640,15.775,0.592,87.152125,-69.741361
LMC,OGLE-LMC-CEP-3216,6.3943574,6000.93767,15.527,14.569,0.268,87.166167,-69.959472
LMC,OGLE-LMC-CEP-3220,3.6454578,6001.66856,16.291,15.411,0.467,87.212750,-68.961972
LMC,OGLE-LMC-CEP-3221,3.0538624,6002.39081,16.410,15.573,0.345,87.213208,-69.386944
LMC,OGLE-LMC-CEP-3222,3.4960517,6000.36541,16.048,15.288,0.351,87.217000,-70.841583
LMC,OGLE-LMC-CEP-3223,1.6419084,6000.48707,17.273,16.419,0.474,87.220208,-70.017500
LMC,OGLE-LMC-CEP-3227,2.8739571,6002.11914,16.219,15.496,0.525,87.282292,-70.433750
LMC,OGLE-LMC-CEP-3228,4.7882726,6002.79400,16.408,15.266,0.236,87.306500,-69.377972
LMC,OGLE-LMC-CEP-3232,3.6475578,6000.52627,15.643,14.979,0.622,87.362000,-70.313472
LMC,OGLE-LMC-CEP-3236,3.7806114,6003.37344,15.949,15.208,0.548,87.388708,-71.084250
LMC,OGLE-LMC-CEP-3242,3.3878770,6001.51028,16.108,15.356,0.368,87.456833,-70.428806
LMC,OGLE-LMC-CEP-3246,2.1489937,6000.89738,16.611,15.892,0.329,87.524333,-70.591861
LMC,OGLE-LMC-CEP-3248,3.4687064,6002.73792,15.940,15.206,0.549,87.546250,-69.689472
LMC,OGLE-LMC-CEP-3252,3.3857463,6002.47383,15.999,15.259,0.611,87.594708,-68.763278
LMC,OGLE-LMC-CEP-3253,4.3334261,6002.68729,15.656,14.928,0.568,87.652250,-70.161444
LMC,OGLE-LMC-CEP-3254,5.3178113,6002.92432,15.522,14.733,0.431,87.662542,-70.234861
LMC,OGLE-LMC-CEP-3255,2.9171014,6001.06285,16.770,15.821,0.389,87.675708,-68.788806
LMC,OGLE-LMC-CEP-3256,3.9718671,6003.82848,15.618,14.908,0.642,87.678542,-69.600167
LMC,OGLE-LMC-CEP-3257,3.1056639,6002.80221,16.301,15.472,0.349,87.732750,-69.518083
LMC,OGLE-LMC-CEP-3258,6.8380767,6002.89169,15.205,14.419,0.310,87.737708,-69.675306
LMC,OGLE-LMC-CEP-3260,5.8466492,6003.63463,15.451,14.588,0.445,87.751625,-69.425472
LMC,OGLE-LMC-CEP-3262,3.0076160,6002.94942,15.948,15.235,0.571,87.771750,-69.975000
LMC,OGLE-LMC-CEP-3264,2.8597311,6000.17779,16.196,15.453,0.500,87.840833,-69.474806
LMC,OGLE-LMC-CEP-3267,2.2851063,6001.42977,16.222,15.595,0.675,87.964708,-69.736250
LMC,OGLE-LMC-CEP-3268,3.4178961,6002.49226,16.076,15.282,0.498,87.969458,-71.107833
LMC,OGLE-LMC-CEP-3270,3.1008360,6001.43460,16.111,15.342,0.460,87.995125,-70.986806
LMC,OGLE-LMC-CEP-3277,4.2751769,6002.95180,15.929,15.074,0.308,88.135417,-69.603944
LMC,OGLE-LMC-CEP-3280,3.3129794,6002.05382,15.967,15.256,0.525,88.234167,-69.790111
LMC,OGLE-LMC-CEP-3281,9.1254739,6000.73296,14.935,14.078,0.338,88.238625,-69.487333
LMC,OGLE-LMC-CEP-3282,1.1969163,6001.03026,17.112,16.520,0.468,88.239458,-70.601750
LMC,OGLE-LMC-CEP-3283,4.3859074,6004.29315,15.641,14.917,0.420,88.254958,-69.493889
LMC,OGLE-LMC-CEP-3284,10.4779243,6009.69323,14.895,13.985,0.334,88.273208,-69.483722
LMC,OGLE-LMC-CEP-3285,7.6407754,6007.03234,14.743,14.044,0.530,88.282792,-69.506139
LMC,OGLE-LMC-CEP-3286,9.8058327,6007.61197,14.913,14.029,0.281,88.286500,-69.502472
LMC,OGLE-LMC-CEP-3292,8.2326304,6007.40221,15.094,14.206,0.221,88.383875,-69.812472
LMC,OGLE-LMC-CEP-3293,3.4256363,6003.30228,16.000,15.208,0.510,88.397542,-69.535222
LMC,OGLE-LMC-CEP-3294,2.6987463,6000.68187,15.980,15.350,0.570,88.416167,-69.933139
LMC,OGLE-LMC-CEP-3298,2.8934398,6001.84306,16.029,15.333,0.587,88.538042,-68.864583
LMC,OGLE-LMC-CEP-3299,2.8096205,6001.41026,15.930,15.379,0.490,88.551833,-69.600917
LMC,OGLE-LMC-CEP-3301,2.9361379,6001.28814,15.895,15.238,0.472,88.614125,-69.925028
LMC,OGLE-LMC-CEP-3302,2.3030667,6001.21524,16.292,15.644,0.534,88.637542,-68.987000
LMC,OGLE-LMC-CEP-3303,3.9761392,6002.18226,15.870,15.093,0.462,88.674583,-69.181333
LMC,OGLE-LMC-CEP-3304,2.4574211,6001.17064,16.262,15.605,0.220,88.836125,-68.688917
LMC,OGLE-LMC-CEP-3306,3.4933595,6002.53855,15.673,14.986,0.536,88.971000,-70.160694
LMC,OGLE-LMC-CEP-3309,2.7664894,6000.36479,16.205,15.484,0.428,89.051917,-70.393194
LMC,OGLE-LMC-CEP-3314,2.8908108,6001.01991,15.928,15.297,0.567,89.351792,-69.640194
LMC,OGLE-LMC-CEP-3317,7.7203927,6002.70893,14.929,14.120,0.437,89.388000,-69.200472
LMC,OGLE-LMC-CEP-3320,4.7850212,6004.30652,15.318,14.648,0.506,89.445292,-68.684500
LMC,OGLE-LMC-CEP-3323,10.6876235,6001.01212,14.746,13.881,0.281,89.500000,-68.449972
LMC,OGLE-LMC-CEP-3324,4.6750053,6001.81343,15.356,14.644,0.523,89.525583,-69.275556
LMC,OGLE-LMC-CEP-3326,5.0433402,6003.75164,15.275,14.586,0.493,89.625125,-69.110278
LMC,OGLE-LMC-CEP-3329,3.6086853,6003.21509,15.920,15.188,0.434,89.662667,-69.796222
LMC,OGLE-LMC-CEP-3330,5.2409190,6002.44662,15.479,14.681,0.381,89.684792,-70.211917
LMC,OGLE-LMC-CEP-3331,4.7505710,6003.71898,15.377,14.634,0.469,89.718792,-69.170389
LMC,OGLE-LMC-CEP-3333,2.0890246,6000.84683,16.640,15.948,0.354,89.837875,-69.922444
LMC,OGLE-LMC-CEP-3335,6.9370151,6006.53245,14.942,14.196,0.442,90.099667,-68.556222
LMC,OGLE-LMC-CEP-3338,2.7263762,6001.40757,15.978,15.384,0.675,90.499917,-71.195083
LMC,OGLE-LMC-CEP-3339,8.9548820,6006.31615,14.828,13.984,0.359,90.601208,-69.253917
LMC,OGLE-LMC-CEP-3342,2.4436696,6000.43451,16.047,15.441,0.654,91.177250,-68.536056
LMC,OGLE-LMC-CEP-3352,4.0558772,6001.33426,15.806,15.048,0.509,91.639042,-71.607250
LMC,OGLE-LMC-CEP-3353,3.3464392,6001.63899,15.865,15.173,0.517,92.033500,-68.949722
LMC,OGLE-LMC-CEP-3355,2.3708836,6001.52936,16.208,15.559,0.710,92.673458,-71.528750
LMC,OGLE-LMC-CEP-3357,3.8176848,6003.37873,15.793,15.059,0.496,92.893167,-71.161528
LMC,OGLE-LMC-CEP-3372,2.0084880,6001.49705,17.475,16.581,0.470,83.135292,-67.761250
