# Kepler long-cadence light curve for KIC 7944142 (HD 176694, Kp = 7.82), a
# red giant whose surface rings with solar-like oscillations.
# Source: MAST / Kepler SPOC PDCSAP via lightkurve search_lightcurve(
#   'KIC 7944142', mission='Kepler', exptime=1800).download_all().stitch(),
#   then remove_nans() and remove_outliers(sigma=5).
# 18 quarters, 65259 points, 1470 d baseline,
#   29.42 min cadence, 672 ppm rms.
# ppm = (PDCSAP / median - 1) x 1e6. Quarter gaps are left in; the scene fills
#   them with zeros on a regular grid so a plain numpy FFT is enough.
# Published seismology for comparison (Yu et al. 2018, ApJS 236, 42,
#   VizieR J/ApJS/236/42): numax = 74.75 +- 0.63 muHz, Dnu = 6.993 muHz,
#   Teff = 5046 K, M = 1.59 Msun, R = 8.38 Rsun (RGB-corrected).
# Columns: bkjd_day = BJD_TDB - 2454833; flux_ppm is dimensionless x 1e6.
bkjd_day,flux_ppm
262.839803,-392.6
262.860236,-182.7
262.880669,-40.5
262.901102,-111.5
262.921535,-368.4
262.941968,-207.8
262.962401,33.4
262.982834,173.1
263.003267,344.9
263.023699,601.2
263.044132,749.7
263.064565,991.5
263.084998,973.1
263.105431,978.0
263.125864,774.5
263.146297,522.0
263.166730,583.2
263.187163,654.7
263.207595,821.8
263.228028,1030.8
263.248461,1110.8
263.268894,587.2
263.289327,23.8
263.309760,-2.7
263.330193,296.7
263.350626,587.9
263.371059,710.7
263.391491,696.2
263.411924,709.1
263.432357,638.0
263.452790,661.1
263.473223,732.5
263.493656,779.6
263.514089,798.8
263.534522,637.3
263.554955,597.1
263.575387,408.2
263.595820,461.8
263.616253,534.4
263.636686,416.3
263.657119,484.2
263.677552,284.9
263.697985,894.0
263.718418,588.3
263.738851,513.1
263.759283,432.5
263.779716,198.6
263.800149,-80.8
263.820582,-185.5
263.841015,-100.4
263.861448,156.9
263.881881,478.0
263.902314,463.5
263.922746,417.9
263.943179,224.1
263.963612,25.5
263.984045,-96.1
264.004478,-219.3
264.024911,-463.6
264.045344,-853.7
264.065777,-924.7
264.086210,-763.5
264.106642,-758.6
264.127075,-1036.5
264.167941,-992.7
264.188374,-1064.3
264.208807,-919.4
264.229240,-599.0
264.249672,-463.4
264.270105,-502.3
264.290538,-756.9
264.310971,-1031.0
264.331403,-915.5
264.351836,-582.3
264.372269,-277.3
264.392702,-124.9
264.413135,-258.4
264.433568,-200.7
264.474434,-84.2
264.494867,-96.1
264.515299,-10.1
264.535732,-25.9
264.556165,-63.0
264.576598,129.5
264.597031,183.0
264.617464,140.3
264.637897,231.3
264.658330,277.6
264.678762,78.9
264.699195,-118.1
264.719628,-353.0
264.740061,-338.0
264.760494,-175.3
264.780927,55.6
264.801360,541.7
264.821793,748.6
264.842226,869.6
264.862658,632.6
264.883091,606.4
264.903524,550.0
264.923957,444.8
264.944390,324.1
264.964823,290.4
264.985256,532.0
265.005689,767.6
265.026121,985.4
265.046554,809.4
265.066987,613.0
265.087420,384.2
265.107853,411.2
265.128286,356.0
265.148719,315.1
265.169151,702.5
265.189584,878.5
265.210017,710.0
265.230450,186.1
265.250883,-557.5
265.271316,-993.4
265.291749,-813.5
265.312182,-126.8
265.332614,258.1
265.353047,103.4
265.373480,86.1
265.393913,-28.1
265.414346,-274.3
265.434779,-460.3
265.455212,-455.8
265.475645,-536.0
265.496077,-522.8
265.516510,-352.0
265.536943,-251.1
265.557376,-368.4
265.577809,-572.6
265.598242,-443.0
265.618675,-227.1
265.639108,-160.4
265.659540,-166.6
265.679973,-379.1
265.700406,-409.4
265.720839,-463.4
265.741272,-246.3
265.761705,-250.5
265.782138,-453.0
265.802570,-459.5
265.823003,-278.2
265.843436,-87.2
265.863869,64.0
265.884302,-53.5
265.904735,-399.6
265.925168,-244.9
265.945601,-17.0
265.966034,75.2
265.986466,104.0
266.006899,-20.9
266.027332,-286.9
266.047765,-228.5
266.068198,-172.4
266.088631,-202.3
266.109064,-308.8
266.129496,-433.2
266.149929,-422.7
266.170362,-579.8
266.190795,-844.7
266.211228,-662.3
266.231661,-601.5
266.252094,-749.1
266.272526,-1111.4
266.292959,-1080.2
266.313392,-908.3
266.333825,-685.6
266.354258,-508.9
266.374691,-387.8
266.395124,-328.1
266.415556,-76.1
266.435989,26.1
266.456422,288.4
266.476855,392.6
266.497288,284.4
266.517721,541.7
266.538154,644.9
266.558587,615.8
266.579019,538.5
266.599452,718.6
266.619885,774.6
266.640318,609.4
266.660751,462.3
266.681184,599.9
266.701617,769.4
266.722049,734.7
266.742482,836.5
266.762915,762.2
266.783348,514.3
266.803781,557.9
266.824214,1240.4
266.844647,1661.1
266.865079,1397.4
266.885512,812.4
266.905945,371.5
266.926378,504.4
266.946811,685.3
266.967244,970.0
266.987677,1193.9
267.008110,1355.1
267.028542,1235.8
267.048975,974.1
267.069408,696.2
267.089841,803.8
267.110274,1190.9
267.130707,1370.5
267.151140,1128.8
267.171572,799.4
267.192005,614.0
267.212438,253.9
267.232871,27.9
267.253304,-252.8
267.273737,-422.0
267.294170,-481.2
267.314602,-461.3
267.335035,-554.1
267.355468,-610.8
267.375901,-517.9
267.396334,-644.2
267.559797,-805.9
267.580230,-712.6
267.600662,-1033.8
267.621095,-1539.6
267.641528,-1617.9
267.661961,-1219.9
267.682394,-713.2
267.702827,-299.2
267.723259,-110.3
267.743692,-428.6
267.764125,-1153.8
267.784558,-1662.0
267.804991,-1704.5
267.825424,-1228.8
267.845857,-1033.3
267.866289,-1216.3
267.886722,-1332.5
267.907155,-1341.5
267.927588,-1277.4
267.948021,-1294.3
267.968454,-1340.7
267.988887,-1374.8
268.009319,-1214.4
268.029752,-1245.2
268.050185,-1040.7
268.070618,-677.5
268.091051,-306.2
268.111484,-127.5
268.131917,-303.1
268.152349,-409.5
268.172782,-499.7
268.193215,-476.7
268.213648,-409.7
268.234081,-139.4
268.254514,546.9
268.274947,1129.4
268.295379,1222.7
268.315812,1053.5
268.336245,624.8
268.356678,252.4
268.377111,103.7
268.397544,345.5
268.417976,815.0
268.438409,967.7
268.458842,743.0
268.479275,665.9
268.499708,920.2
268.520141,1000.5
268.540573,1184.5
268.561006,1161.2
268.581439,669.8
268.601872,249.5
268.622305,-6.4
268.642738,42.3
268.663171,222.6
268.683603,465.3
268.704036,484.3
268.724469,533.8
268.744902,453.4
268.765335,374.6
268.785768,234.7
268.806201,-99.8
268.826633,-356.3
268.847066,-293.1
268.867499,-124.9
268.887932,-69.0
268.908365,-158.4
268.928798,-240.4
268.949230,-31.1
268.969663,273.1
268.990096,339.7
269.010529,1.7
269.030962,-262.8
269.051395,-198.8
269.071828,-31.5
269.092260,7.3
269.112693,-76.2
269.133126,-464.4
269.153559,-1087.2
269.173992,-1344.6
269.194425,-1490.1
269.214858,-1328.6
269.235290,-1206.2
269.255723,-1107.4
269.276156,-709.2
269.296589,-573.9
269.317022,-587.2
269.337455,-488.2
269.357887,-250.5
269.378320,-351.1
269.398753,-505.5
269.419186,-847.8
269.439619,-797.3
269.460052,-442.1
269.480484,-160.3
269.500917,50.9
269.521350,-134.2
269.541783,-472.4
269.562216,-803.6
269.582649,-803.1
269.603081,-630.1
269.623514,-378.4
269.643947,-344.9
269.664380,-233.2
269.684813,-216.9
269.705246,-320.3
269.725678,-268.3
269.746111,-10.3
269.766544,385.0
269.786977,722.2
269.807410,910.9
269.827843,928.4
269.848276,655.9
269.868708,433.7
269.889141,383.6
269.909574,262.3
269.930007,140.8
269.950440,143.4
269.970873,278.7
269.991305,340.3
270.011738,175.8
270.032171,-169.2
270.052604,39.7
270.073037,700.0
270.093470,1307.6
270.113902,1922.8
270.134335,1947.0
270.154768,1608.1
270.175201,1212.0
270.195634,1093.1
270.216067,1236.4
270.236500,1384.0
270.256932,1398.2
270.277365,1089.9
270.297798,608.3
270.318231,-10.8
270.338664,52.6
270.359096,481.4
270.379529,812.8
270.420395,468.4
270.440828,12.0
270.461261,-400.2
270.481694,-158.7
270.502126,352.0
270.522559,846.9
270.542992,1030.3
270.563425,962.0
270.583858,670.2
270.604291,228.9
270.624723,-100.8
270.645156,-66.0
270.665589,315.0
270.686022,264.2
270.706455,126.2
270.726888,26.7
270.747320,-322.1
270.767753,-572.1
270.788186,-524.5
270.808619,-724.6
270.829052,-736.8
270.849484,-620.5
270.869917,-271.7
270.890350,-51.8
270.910783,-189.2
270.931216,-243.1
270.951649,-290.8
270.972082,-197.6
270.992514,-310.2
271.012947,-296.8
271.033380,-390.1
271.053813,-427.7
271.074246,-351.7
271.094679,-218.5
271.115111,-286.8
271.135544,-242.4
271.155977,-247.2
271.176410,-362.8
271.196843,-321.8
271.217276,-351.4
271.237708,-387.1
271.258141,-689.9
271.278574,-740.2
271.299007,-789.8
271.319440,-745.8
271.339873,-859.4
271.360305,-889.5
271.380738,-671.0
271.401171,-509.7
271.421604,-434.4
271.442037,-580.5
271.462470,-777.8
271.482902,-917.6
271.503335,-632.7
271.564634,24.4
271.585067,-269.1
271.605499,-487.9
271.625932,-325.5
271.646365,61.6
271.666798,-81.4
271.687231,177.5
271.707664,297.2
271.728096,2179.0
271.748529,-168.7
271.768962,-81.7
271.789395,289.6
271.809828,140.3
271.830260,-117.4
271.850693,-243.1
271.871126,-52.5
271.891559,160.5
271.911992,462.8
271.932425,628.8
271.952857,617.7
271.973290,157.7
271.993723,-190.7
272.014156,-195.6
272.034589,32.1
272.055022,-82.0
272.075454,-404.3
272.095887,-806.3
272.116320,-781.2
272.136753,-577.6
272.157186,-610.9
272.177618,-461.6
272.198051,-119.0
272.218484,183.7
272.238917,196.1
272.259350,165.0
272.279783,-83.5
272.300215,-224.8
272.320648,-147.3
272.341081,8.9
272.361514,145.1
272.381947,228.3
272.402380,158.5
272.422812,-42.4
272.443245,-45.5
272.463678,172.0
272.484111,475.8
272.504544,228.8
272.524976,63.4
272.545409,-274.7
272.565842,-501.2
272.586275,-827.3
272.606708,-945.4
272.627141,-1068.1
272.647573,-1210.9
272.668006,-1212.8
272.688439,-1115.1
272.708872,-1058.4
272.729305,-985.9
272.749738,-1064.1
272.770170,-1149.7
272.790603,-1177.0
272.811036,-1152.7
272.831469,-999.6
272.851902,-1056.7
272.872334,-871.1
272.892767,-639.3
272.913200,-398.6
272.933633,-349.8
272.954066,-698.2
272.974499,-1472.5
272.994931,-1969.9
273.015364,-1748.9
273.035797,-1191.7
273.056230,-763.8
273.076663,-363.6
273.097096,-185.1
273.117528,-864.8
273.137961,-1229.2
273.158394,-1451.8
273.178827,-1580.9
273.199260,-1214.9
273.219692,-749.5
273.240125,-507.1
273.260558,-670.9
273.280991,-919.9
273.301424,-1163.8
273.321857,-929.6
273.342289,-720.6
273.362722,-213.5
273.403588,133.6
273.424021,62.9
273.444453,-58.9
273.464886,189.1
273.485319,628.0
273.505752,1040.2
273.526185,1202.5
273.546618,1207.2
273.567050,821.0
273.587483,424.7
273.607916,217.0
273.628349,471.2
273.648782,695.5
273.669214,834.2
273.689647,510.1
273.710080,117.2
273.730513,165.6
273.750946,347.6
273.771378,502.2
273.791811,770.6
273.812244,640.9
273.832677,6.8
273.853110,-428.2
273.873543,-231.0
273.893975,195.3
273.914408,330.1
273.934841,488.2
273.955274,689.7
273.975707,633.7
273.996139,653.7
274.016572,659.6
274.037005,620.8
274.057438,291.0
274.077871,287.3
274.098304,572.8
274.118736,555.2
274.139169,485.3
274.159602,433.6
274.180035,359.7
274.200468,108.1
274.220900,-63.3
274.241333,-158.1
274.261766,-187.3
274.282199,-228.2
274.302632,-239.3
274.323064,-256.8
274.343497,-337.3
274.363930,-454.7
274.384363,-343.8
274.404796,-73.3
274.425229,195.3
274.445661,492.7
274.466094,417.9
274.486527,74.5
274.506960,-82.1
274.527393,-173.9
274.547825,-235.9
274.568258,-284.1
274.588691,-193.7
274.609124,-187.5
274.629557,-371.5
274.649989,-443.9
274.670422,-583.1
274.690855,-548.4
274.711288,-377.7
274.731721,77.4
274.752154,234.4
274.772586,247.1
274.793019,416.4
274.813452,340.8
274.833885,-179.3
274.854318,-455.1
274.874750,-361.3
274.895183,43.7
274.915616,411.2
274.936049,419.7
274.956482,207.7
274.976914,-120.1
274.997347,-129.8
275.017780,-71.1
275.038213,341.5
275.058646,551.0
275.079078,263.9
275.099511,-326.3
275.119944,-889.1
275.140377,-1005.2
275.160810,-548.1
275.181242,251.3
275.201675,788.0
275.222108,784.3
275.242541,439.4
275.262974,136.0
275.283407,183.6
275.303839,569.3
275.324272,696.9
275.344705,756.0
275.365138,522.9
275.385570,182.5
275.406003,-26.7
275.426436,-12.7
275.446869,42.9
275.467302,196.9
275.487735,490.8
275.508167,620.7
275.528600,506.6
275.549033,414.8
275.569466,458.5
275.589899,519.2
275.610331,801.1
275.630764,904.7
275.651197,904.6
275.671630,925.2
275.692063,934.6
275.712495,720.9
275.732928,866.1
275.753361,1172.1
275.773794,1113.2
275.794227,525.4
275.814659,-12.9
275.835092,-207.5
275.855525,9.4
275.875958,-73.5
275.896391,87.0
275.916824,573.8
275.937256,811.7
275.957689,788.3
275.978122,523.4
275.998555,429.3
276.018987,-45.6
276.039420,-460.8
276.059853,-495.7
276.080286,-313.0
276.100719,-324.5
276.121152,-662.3
276.141584,-1054.0
276.162017,-1212.0
276.182450,-1071.8
276.202883,-930.9
276.223316,-846.9
276.243748,-1033.0
276.264181,-1360.3
276.284614,-1693.4
276.305047,-1753.4
276.325480,-1450.1
276.345912,-1065.1
276.386778,-991.5
276.407211,-1619.5
276.427644,-1573.2
276.448076,-1209.3
276.468509,-695.0
276.488942,-313.1
276.509375,-247.6
276.529808,-431.2
276.550240,-557.0
276.570673,-706.2
276.591106,-712.4
276.611539,-471.9
276.631972,-257.5
276.652404,-30.0
276.672837,110.3
276.693270,221.6
276.713703,125.9
276.734136,54.7
276.754568,-127.4
276.775001,-41.8
276.795434,294.7
276.815867,354.4
276.836300,179.1
276.856732,455.1
276.877165,851.3
276.897598,1090.9
276.918031,1015.7
276.938464,994.6
276.958896,1242.9
276.979329,1244.4
276.999762,1397.4
277.020195,1717.8
277.040628,1626.7
277.061060,1504.1
277.081493,1459.1
277.122359,485.4
277.142791,112.5
277.163224,35.8
277.183657,22.4
277.204090,55.6
277.224523,-70.3
277.244956,-256.6
277.265388,-329.1
277.285821,29.1
277.306254,451.6
277.326687,553.4
277.347119,141.5
277.367552,-194.2
277.387985,-356.3
277.408418,-321.9
277.428851,-134.3
277.449284,444.8
277.469716,849.7
277.490149,693.6
277.510582,389.8
277.531015,287.9
277.551447,388.6
277.571880,374.8
277.592313,359.5
277.612746,208.9
277.633179,119.3
277.653611,161.1
277.674044,400.9
277.694477,500.9
277.714910,753.5
277.735343,565.5
277.755775,-78.6
277.776208,-760.9
277.796641,-1044.4
277.817074,-1101.4
277.837506,-813.2
277.857939,-417.9
277.878372,-175.5
277.898805,-409.7
277.919238,-740.0
277.939671,-1066.1
277.960103,-1105.3
277.980536,-708.2
278.000969,-62.2
278.021402,419.0
278.041834,457.8
278.062267,-78.7
278.082700,-712.1
278.103133,-1110.1
278.123566,-1127.1
278.143998,-537.2
278.164431,313.2
278.184864,733.4
278.205297,459.6
278.225730,-225.7
278.246162,-710.1
278.266595,-710.5
278.287028,-522.0
278.307461,-224.2
278.327894,6.0
278.348326,84.0
278.368759,12.4
278.389192,-83.0
278.409625,-55.9
278.430058,51.0
278.450490,413.3
278.470923,677.0
278.491356,272.0
278.511789,50.7
278.532221,221.0
278.552654,602.6
278.573087,1065.9
278.593520,1608.0
278.613953,1796.8
278.634386,1785.6
278.654818,1695.6
278.675251,1778.8
278.695684,1942.0
278.716117,1784.3
278.736549,1543.0
278.756982,1196.0
278.777415,1036.9
278.797848,791.5
278.818281,826.0
278.838713,880.4
278.859146,932.5
278.879579,945.1
278.900012,786.2
278.920445,637.9
278.940877,657.6
278.961310,954.7
278.981743,975.0
279.002176,1014.9
279.022608,1157.6
279.043041,1048.4
279.063474,1055.4
279.083907,996.8
279.104340,965.8
279.124772,899.6
279.145205,1070.7
279.165638,1047.0
279.186071,888.9
279.206503,733.9
279.226936,795.0
279.247369,789.3
279.267802,739.6
279.288235,914.7
279.308667,1057.4
279.329100,934.5
279.369966,783.6
279.390399,525.7
279.410831,352.4
279.431264,247.0
279.451697,430.3
279.472130,450.8
279.492563,365.3
279.512995,286.7
279.533428,161.3
279.553861,-22.5
279.574294,-212.6
279.594726,-245.7
279.615159,-350.1
279.635592,-302.3
279.656025,-275.4
279.676458,-250.3
279.696890,-305.8
279.717323,-292.4
279.737756,-331.5
279.758189,-414.3
279.778622,-399.9
279.799054,-464.6
279.819487,-400.5
279.839920,-39.6
279.860353,316.6
279.880786,530.6
279.901218,641.0
279.921651,495.4
279.942084,306.7
279.962517,-34.5
279.982949,68.3
280.003382,116.6
280.023815,-22.2
280.044248,-380.2
280.064681,-692.7
280.085113,-624.9
280.105546,-267.3
280.125979,177.4
280.146412,459.2
280.166844,664.0
280.187277,622.5
280.207710,404.6
280.228143,269.5
280.248576,277.5
280.269008,695.3
280.289441,1445.5
280.309874,1820.7
280.330307,1581.0
280.350739,997.3
280.371172,520.8
280.391605,587.6
280.432471,917.1
280.452903,1084.4
280.473336,919.1
280.493769,552.2
280.514202,313.4
280.534634,126.2
281.351946,-954.7
281.372378,-865.2
281.392811,-512.4
281.413244,-299.0
281.433677,146.0
281.454110,440.7
281.474542,184.9
281.494975,-348.6
281.515408,-723.2
281.535841,-722.5
281.556274,-433.3
281.576706,-262.6
281.597139,-127.4
281.617572,-207.7
281.638005,-303.1
281.658437,-233.7
281.678870,-188.2
281.699303,1.2
281.719736,-244.9
281.740168,-550.3
281.760601,-663.8
281.781034,-487.4
281.801467,-319.7
281.821900,-320.4
281.842332,-296.1
281.862765,-391.5
281.883198,-448.3
281.903631,-804.4
281.924063,-852.4
281.944496,-529.9
281.964929,-55.5
281.985362,501.0
282.005795,575.1
282.026227,308.3
282.046660,161.1
282.067093,275.0
282.087526,458.2
282.107958,506.8
282.128391,522.7
282.148824,740.3
282.169257,968.2
282.189690,1166.6
282.210122,996.7
282.230555,603.2
282.250988,521.5
282.271421,473.4
282.291853,404.6
282.312286,183.1
282.353152,184.3
282.373584,149.6
282.394017,135.3
282.414450,310.2
282.434883,633.5
282.455316,848.9
282.475748,562.4
282.496181,192.8
282.516614,-51.9
282.537047,72.6
282.557479,459.1
282.577912,544.8
282.598345,475.2
282.618778,267.5
282.639211,-97.5
282.659643,-393.0
282.680076,-511.7
282.700509,-328.8
282.720942,-88.4
282.741374,-145.1
282.761807,-148.5
282.782240,-70.0
282.802673,-183.2
282.823106,-566.9
282.843538,-815.6
282.863971,-828.4
282.884404,-734.9
282.904837,-476.8
282.925269,-46.7
282.945702,448.0
282.966135,470.3
282.986568,66.8
283.007000,-306.8
283.027433,-507.6
283.047866,-619.9
283.068299,-765.7
283.088732,-791.3
283.109164,-756.1
283.129597,-693.4
283.150030,-590.6
283.170463,-585.7
283.190895,-650.2
283.211328,-855.7
283.231761,-973.4
283.252194,-853.2
283.272627,-677.3
283.293059,-601.0
283.313492,-915.1
283.333925,-1161.5
283.354358,-848.3
283.374790,-346.0
283.395223,-114.0
283.415656,-20.7
283.436089,-306.8
283.456521,-441.4
283.476954,-495.7
283.497387,-605.3
283.517820,-504.1
283.538252,-167.9
283.558685,-44.0
283.579118,-106.9
283.599551,-456.3
283.619984,-740.9
283.640416,-656.7
283.660849,-165.6
283.681282,354.5
283.701715,643.5
283.722148,698.0
283.742580,530.2
283.763013,299.3
283.783446,266.0
283.803879,420.3
283.824311,641.3
283.844744,868.9
283.865177,1011.8
283.885610,961.3
283.906042,1011.4
283.926475,1138.6
283.946908,1318.5
283.967341,1429.9
283.987773,1364.5
284.008206,1150.1
284.028639,1296.4
284.049072,1653.4
284.069505,1899.7
284.089937,1897.2
284.110370,1554.7
284.130803,1240.1
284.151236,970.0
284.171668,750.8
284.192101,810.9
284.212534,1002.0
284.232967,839.8
284.253399,579.6
284.273832,303.5
284.294265,58.3
284.314698,79.8
284.355563,195.9
284.375996,323.3
284.396429,404.5
284.416862,183.8
284.437294,103.1
284.457727,201.8
284.478160,116.0
284.498593,183.7
284.519025,706.9
284.539458,1315.4
284.559891,1330.5
284.580324,852.5
284.600756,391.2
284.621189,77.4
284.641622,44.6
284.662055,74.9
284.682487,195.3
284.702920,373.4
284.723353,199.4
284.743786,-349.0
284.764219,-890.2
284.784651,-1016.4
284.805084,-320.3
284.825517,-82.1
284.845950,-245.1
284.866382,-438.7
284.886815,-679.5
284.907248,-763.7
284.927681,-480.0
284.948113,39.9
284.968546,-0.7
284.988979,-313.1
285.009412,-758.1
285.029845,-1116.9
285.050277,-1085.9
285.070710,-861.9
285.091143,-655.2
285.111576,-729.9
285.132008,-891.9
285.152441,-1124.7
285.172874,-1098.5
285.193307,-897.3
285.213739,-472.3
285.234172,-103.1
285.254605,230.1
285.275038,-51.9
285.295470,-236.1
285.336336,26.1
285.356769,160.3
285.377201,645.9
285.397634,870.1
285.418067,948.9
285.438500,455.5
285.458933,-155.4
285.479365,-349.9
285.499798,-212.6
285.520231,142.6
285.540664,499.2
285.561096,942.1
285.581529,1362.3
285.601962,1528.9
285.622395,1209.6
285.642827,796.2
285.663260,523.0
285.683693,405.4
285.704126,402.8
285.724558,189.9
285.744991,-265.7
285.765424,-650.0
285.785857,-658.6
285.806290,-735.0
285.826722,-677.1
285.847155,-406.3
285.867588,-314.2
285.888021,-156.8
285.908453,28.4
285.928886,2.4
285.949319,-237.9
285.969752,-185.5
285.990184,-101.3
286.010617,-10.3
286.031050,76.3
286.051483,155.0
286.071915,294.8
286.112781,526.5
286.133214,540.1
286.153647,358.0
286.174079,149.5
286.194512,17.0
286.214945,-71.7
286.235378,146.2
286.255810,524.3
286.276243,943.9
286.296676,673.8
286.317109,-70.0
286.337541,-652.9
286.357974,-957.1
286.378407,-567.6
286.398840,124.0
286.419272,449.7
286.439705,422.8
286.460138,46.7
286.480571,-357.6
286.501004,-619.1
286.521436,-328.7
286.541869,172.9
286.562302,423.1
286.582734,420.0
286.603167,269.4
286.623600,21.9
286.644033,-318.9
286.664466,-142.2
286.684898,98.6
286.705331,206.9
286.725764,284.9
286.746196,442.4
286.766629,644.9
286.787062,441.8
286.807495,-139.2
286.827928,-911.8
286.848360,-1179.4
286.868793,-1209.9
286.889226,-1393.9
286.909659,-1471.6
286.930091,-1202.9
286.950524,-630.2
286.970957,-448.3
286.991390,-820.3
287.011822,-1120.6
287.032255,-1146.6
287.052688,-872.0
287.073121,-698.4
287.093553,-194.3
287.113986,72.1
287.134419,170.5
287.154852,55.6
287.175284,-43.7
287.195717,-124.8
287.216150,66.5
287.236583,293.0
287.257015,458.7
287.277448,464.7
287.297881,632.5
287.318314,1062.9
287.338747,1215.5
287.359179,1157.3
287.379612,948.8
287.400045,647.3
287.420478,736.0
287.440910,1054.5
287.461343,1074.0
287.481776,932.8
287.502209,987.3
287.522641,972.4
287.543074,670.6
287.563507,420.9
287.583940,343.1
287.604372,423.7
287.624805,610.7
287.645238,958.9
287.665671,1145.7
287.686103,922.4
287.706536,619.6
287.726969,470.6
287.747402,627.0
287.767834,987.8
287.788267,1207.5
287.808700,816.0
287.829133,95.8
287.849565,-407.3
287.869998,-659.8
287.890431,-465.2
287.931297,127.6
287.951729,64.8
287.972162,-141.5
287.992595,-338.2
288.013027,-783.3
288.033460,-970.4
288.053893,-537.9
288.074326,153.8
288.094759,606.9
288.115191,442.7
288.135624,-1.5
288.156057,-574.7
288.176490,-837.3
288.196922,-535.3
288.217355,-157.4
288.237788,135.4
288.258221,-102.6
288.278653,-265.5
288.319519,-209.3
288.339952,-209.0
288.360384,-365.4
288.380817,-831.4
288.401250,-1016.1
288.421683,-717.3
288.442115,-334.3
288.462548,-294.2
288.482981,-417.5
288.503414,-837.4
288.523847,-1188.0
288.544279,-982.5
288.564712,-582.9
288.585145,-286.0
288.605577,-70.3
288.626010,144.2
288.646443,27.8
288.666876,-474.8
288.687308,-797.9
288.707741,-676.0
288.728174,-372.6
288.748607,-113.2
288.769039,-108.1
288.789472,-117.6
288.809905,-315.0
288.830338,-401.8
288.850770,-362.7
288.871203,-227.9
288.891636,-222.1
288.912069,-277.2
288.932502,-245.3
288.952934,-550.4
288.973367,-405.7
288.993800,26.2
289.014233,498.1
289.034665,723.0
289.055098,591.4
289.075531,371.5
289.095964,445.4
289.116396,692.1
289.136829,985.3
289.157262,1404.3
289.177695,1445.4
289.198127,1403.7
289.218560,1097.9
289.238993,778.2
289.259426,695.9
289.279858,846.3
289.300291,812.6
289.320724,903.6
289.341157,1195.3
289.361589,1211.0
289.382022,833.3
289.402455,554.4
289.422888,423.2
289.443320,382.9
289.463753,80.2
289.484186,-103.4
289.504619,141.7
289.525051,301.5
289.545484,458.6
289.565917,372.4
289.586350,94.2
289.606782,-288.1
289.627215,-537.0
289.647648,-691.5
289.668081,-924.8
289.688513,-873.0
289.708946,-723.8
289.729379,-309.0
289.749812,-250.1
289.770244,-262.0
289.790677,-340.3
289.811110,-589.0
289.831543,-860.0
289.851975,-948.6
289.872408,-837.3
289.892841,-666.8
289.913274,-511.5
289.933706,-382.4
289.954139,-400.2
289.974572,-438.1
289.995005,-336.0
290.015437,-51.6
290.035870,26.8
290.056303,-72.9
290.076736,-295.0
290.097168,-580.5
290.117601,-792.9
290.138034,-610.6
290.158467,-621.2
290.178899,-781.7
290.199332,-889.0
290.219765,-864.7
290.240198,-1069.2
290.260631,-1471.9
290.281063,-1476.3
290.301496,-1133.0
290.321929,-781.8
290.342361,-156.0
290.362794,-114.4
290.383227,-655.4
290.403660,-1080.5
290.424092,-1254.9
290.444525,-912.4
290.464958,-209.8
290.505823,710.0
290.526256,886.2
290.546689,725.5
291.425297,794.1
291.445730,323.5
291.466163,57.6
291.486595,209.2
291.507028,514.6
291.527461,545.7
291.547894,391.0
291.568326,379.3
291.588759,238.9
291.609192,29.4
291.629625,-274.1
291.650058,-176.6
291.670490,13.4
291.690923,305.4
291.711356,383.5
291.731789,19.4
291.752221,-572.9
291.772654,-1247.8
291.793087,-1250.2
291.813519,-753.9
291.833952,-401.4
291.854385,-506.1
291.874818,-785.5
291.895250,-1197.0
291.915683,-957.2
291.936116,-1999.4
291.956549,-1511.7
291.976981,-788.1
291.997414,-383.8
292.017847,-158.4
292.038280,-153.5
292.058712,-180.2
292.079145,-508.4
292.099578,-449.4
292.120011,-336.5
292.140444,-451.3
292.160876,-585.1
292.181309,-1023.5
292.201742,-1384.9
292.222174,-1293.2
292.242607,-814.2
292.263040,-430.5
292.283473,-361.6
292.303905,-631.8
292.324338,-1093.6
292.344771,-1462.9
292.365204,-1368.7
292.385636,-1034.4
292.406069,-690.5
292.426502,-469.5
292.446935,-175.5
292.467367,-81.4
292.487800,-171.4
292.508233,-341.4
292.528666,-216.8
292.549098,-59.2
292.569531,508.1
292.589964,725.4
292.610397,760.6
292.630829,629.7
292.651262,631.5
292.671695,770.4
292.692128,774.7
292.712560,902.9
292.732993,731.6
292.753426,574.4
292.773859,569.9
292.794291,858.4
292.814724,1057.4
292.835157,1128.2
292.855590,884.3
292.876022,649.6
292.896455,430.1
292.916888,395.4
292.937321,295.5
292.957753,-17.9
292.978186,174.8
292.998619,749.6
293.019052,981.7
293.039484,858.8
293.059917,814.8
293.080350,551.0
293.100783,92.5
293.121215,408.5
293.141648,278.0
293.162081,331.0
293.182514,311.7
293.202946,-17.9
293.223379,-417.0
293.243812,-488.4
293.264245,-309.2
293.284677,-355.5
293.305110,-458.5
293.325543,-775.8
293.345976,-751.0
293.366408,-442.9
293.386841,-317.0
293.407274,-274.8
293.427706,-368.4
293.468572,-620.0
293.489005,-737.5
293.509437,-861.4
293.529870,-778.3
293.550303,-503.7
293.570736,-84.3
293.591169,32.3
293.611601,-21.8
293.632034,-94.1
293.652467,-231.0
