# Folded radio pulse profiles for three well-known pulsars, Stokes I only.
# Source: European Pulsar Network (EPN) classic database,
#   https://www.jb.man.ac.uk/pulsar/Resources/epn/epndb/
# Downloaded 2026-08-17.
#
# J0534+2200 (Crab / B0531+21) and J0332+5434 (B0329+54): Gould & Lyne 1998,
#   MNRAS 301, 235, Lovell 1.408 GHz (gl98_1408.epn.asc).
# J0835-4510 (Vela / B0833-45): Johnston, Nicastro & Koribalski 1998,
#   MNRAS 297, 108, 1.4985 GHz (jnk98_1498.epn.asc). Vela is southern, so
#   it is not in the Gould & Lyne Lovell set; this is the EPN 1.4 GHz profile.
#
# time_s is seconds from the start of the folded period as stored by EPN.
# period_s is the barycentric period in the EPN header (Pbar) at the
#   observation epoch, not the later ATNF catalogue period.
# Stokes I is the recorded intensity, arbitrary units, baseline not subtracted.
# One row per phase bin. Phase = time_s / period_s (wraps near 1).
jname,bname,frequency_ghz,period_s,time_s,stokes_i,epn_file
J0534+2200,B0531+21,1.4080,0.033341858,0.000165000,-13.228015,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.000330000,-6.769712,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.000495000,8.3713016,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.000660000,10.273331,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.000825000,8.4465227,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.000990000,6.4692721,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001155000,-2.4713404,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001320000,0.4300603,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001485000,11.347924,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001650000,9.026803,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001815000,1.5798746,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.001980000,-5.1148391,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002145000,-18.353823,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002310000,-24.2211,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002475000,-19.181259,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002640000,-11.068084,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002805000,-5.5339303,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.002970000,-4.2121811,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003135000,-10.165425,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003300000,-15.624357,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003465000,-8.0162392,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003630000,4.0621843,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003795000,4.8896208,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.003960000,-5.6091518,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004125000,-14.882888,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004290000,-17.375944,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004455000,-10.992862,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004620000,-1.643904,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004785000,-1.2248127,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.004950000,-6.0282426,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005115000,-6.5225554,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005280000,4.5564971,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005445000,10.520487,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005610000,6.8776174,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005775000,8.4465227,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.005940000,-1.4719691,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006105000,-12.228643,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006270000,-9.3379889,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006435000,-6.8556795,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006600000,-3.4599659,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006765000,5.4699006,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.006930000,13.002797,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007095000,17.881449,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007260000,16.5597,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007425000,13.163985,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007590000,11.347924,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007755000,6.21137,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.007920000,2.579246,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008085000,5.6418357,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008250000,8.6184578,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008415000,6.5444937,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008580000,4.8143992,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008745000,9.9402075,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.008910000,17.139978,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009075000,16.387764,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009240000,9.8542395,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009405000,4.6424642,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009570000,0.75243813,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009735000,-0.3221547,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.009900000,11.261956,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010065000,62.885399,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010230000,216.49844,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010395000,481.38559,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010560000,680.01331,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010725000,596.53894,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.010890000,309.90207,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011055000,89.191429,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011220000,14.571702,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011385000,6.7916498,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011550000,6.3833046,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011715000,3.1595261,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.011880000,1.9989659,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012045000,-0.6552785,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012210000,-7.3499923,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012375000,-9.7463341,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012540000,-1.4719691,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012705000,11.0148,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.012870000,16.968044,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013035000,12.250582,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013200000,4.2341189,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013365000,0.34409288,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013530000,0.75243813,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013695000,0.67721665,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.013860000,-3.126842,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014025000,-4.2874022,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014190000,0.99959451,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014355000,5.308712,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014520000,4.3093405,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014685000,4.395308,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.014850000,9.112771,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015015000,15.485107,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015180000,19.042009,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015345000,16.806856,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015510000,10.595709,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015675001,2.9875913,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.015840000,-2.0522492,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016005000,0.75243813,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016170001,2.4073112,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016334999,-1.3107802,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016500000,-1.7298714,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016665000,-0.56931108,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016829999,-0.39737621,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.016995000,-1.4719691,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017160000,-5.856308,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017325001,-9.2520218,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017489999,-10.079458,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017655000,-13.550393,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017820001,-13.969484,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.017984999,-2.8796856,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018150000,10.681676,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018315001,16.806856,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018479999,11.928204,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018645000,-0.90243489,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018810000,-11.240018,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.018975001,-13.969484,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019140000,-6.3613668,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019305000,6.6304612,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019470001,10.595709,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019634999,2.7404349,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019800000,-3.6319008,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.019965000,-1.1495912,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020129999,3.5678716,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020295000,1.1715294,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020460000,-9.0908327,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020625001,-16.612982,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020789999,-12.400578,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.020955000,-2.224184,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021120001,1.4186857,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021284999,-2.2994056,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021450000,-7.8443046,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021615000,-12.314611,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021779999,-12.722957,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.021945000,-9.9182692,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022110000,-4.2874022,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022275001,5.8889918,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022439999,11.842237,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022605000,16.226576,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022770001,18.214573,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.022934999,12.583706,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023100000,2.7404349,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023265000,-5.6091518,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023429999,0.25812542,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023595000,34.505402,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023760000,99.034699,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.023925001,170.34468,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024090000,188.70947,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024255000,134.85088,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024420001,56.921406,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024584999,2.6544676,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024750000,-16.290606,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.024915000,-13.05608,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025079999,-8.0162392,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025245000,-9.9934902,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025410000,-10.906895,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025575001,-2.7184968,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025739999,6.9635849,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.025905000,10.595709,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026070001,12.336549,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026234999,14.818859,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026400000,14.238579,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026565000,5.4699006,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026729999,-5.1148391,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.026895000,-10.745706,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027060000,-17.526386,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027225001,-16.537762,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027390000,-4.1262136,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027555000,5.5558682,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027720001,7.0388064,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.027884999,9.026803,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028050000,17.548325,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028215000,20.85807,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028379999,15.893452,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028545000,9.7682724,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028710000,6.1361485,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.028875001,10.520487,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029040000,17.054012,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029205000,14.152611,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029370001,7.2967086,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029534999,7.6190867,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029700000,13.583077,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.029865000,20.030634,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030029999,22.921289,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030195000,21.438351,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030360000,16.63492,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030525001,3.1595261,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030689999,-14.463797,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.030855000,-19.847507,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031020001,-9.9182692,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031184999,1.9129984,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031350002,3.2347477,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031514999,-4.2121811,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031679999,-7.8443046,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.031845000,-5.3619952,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032010000,-4.6205263,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032175001,-5.2867737,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032340001,2.7404349,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032504998,14.65767,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032669999,11.928204,B0531+21/gl98_1408.epn.asc
J0534+2200,B0531+21,1.4080,0.033341858,0.032834999,1.5046531,B0531+21/gl98_1408.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.000697828,0.0050410102,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.001395655,0.0080885459,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.002093483,0.006773619,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.002791310,0.0068664374,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.003489138,0.01062558,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.004186966,0.0085990466,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.004884793,0.0088929711,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.005582620,0.0088929711,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.006280448,0.0097128665,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.006978276,0.0079802573,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.007676103,0.0065725129,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.008373931,0.0094034718,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.009071759,0.0060620122,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.009769586,0.0063559366,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.010467414,0.008490758,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.011165241,0.0092023658,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.011863069,0.0069747255,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.012560897,0.010517292,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.013258723,0.010826686,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.013956551,0.01285322,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.014654379,0.011027792,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.015352206,0.013054326,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.016050035,0.0112289,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.016747862,0.013162615,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.017445689,0.010006791,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.018143518,0.0094034718,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.018841345,0.010919505,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.019539172,0.0098056849,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.020236999,0.012652114,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.020934828,0.010718399,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.021632655,0.0098056849,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.022330482,0.0096045788,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.023028310,0.011631113,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.023726137,0.0117394,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.024423964,0.012652114,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.025121793,0.010424473,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.025819620,0.0090940772,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.026517447,0.0095117604,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.027215276,0.011940506,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.027913103,0.011136081,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.028610930,0.011430005,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.029308759,0.010718399,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.030006586,0.01011508,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.030704413,0.01062558,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.031402241,0.010517292,B0833-45/jnk98_1498.epn.asc
