# TESS Sector 70 light curve for TRAPPIST-1 (TIC 278892590, T = 13.85).
# Source: MAST / TESS SPOC 2-minute PDCSAP via lightkurve search_lightcurve(
#   'TRAPPIST-1', mission='TESS', exptime=120).
# relative_flux = PDCSAP / median. detrended_flux = lightkurve flatten(
#   window_length=241 cadences ~ 8 h, polyorder=2, niters=3, sigma=3) / median;
#   the 8 h window is far longer than the 36 min transit, so transits survive.
# Flares and the mid-sector downlink gap are left in — both are real.
# Point-to-point scatter is 1.37%, so a single 0.95% transit is
#   invisible; folding on the period is what reveals it.
# TRAPPIST-1 b ephemeris measured from THIS light curve by box-least-squares
#   (astropy BoxLeastSquares, no catalog input): period 1.510919 d,
#   mid-transit 3209.809538 BTJD, duration 30.0 min, 13 transits observed.
#   Published period for comparison: 1.510826 d.
# Columns: btjd_day = BJD_TDB - 2457000; fluxes are dimensionless.
btjd_day,relative_flux,detrended_flux
3217.261375,1.002216,1.003295
3217.262763,1.001023,1.002309
3217.264152,0.993664,0.994941
3217.265541,1.006313,1.007834
3217.266930,1.006107,1.007726
3217.268319,1.001746,1.003345
3217.269708,1.004704,1.006466
3217.271096,0.982079,0.983760
3217.272485,1.007314,1.008980
3217.273874,0.987483,0.989219
3217.275263,1.007892,1.009848
3217.276652,0.973691,0.975759
3217.278041,0.980702,0.982971
3217.279429,0.974432,0.976757
3217.280818,1.003984,1.006412
3217.282207,0.976320,0.978712
3217.283596,0.982006,0.984443
3217.284985,0.995999,0.998503
3217.286374,1.006014,1.008574
3217.287762,0.991037,0.993589
3217.289151,0.998441,1.001042
3217.290540,1.002511,1.005153
3217.291929,0.990617,0.993256
3217.293318,1.008940,1.011656
3217.294707,0.992816,0.995518
3217.296095,0.987314,0.990028
3217.297484,1.002250,1.005033
3217.298873,0.997880,1.000678
3217.300262,0.992638,0.995447
3217.301651,1.013088,1.015981
3217.303040,0.987778,0.990625
3217.304428,0.987805,0.990677
3217.305817,0.996743,0.999666
3217.307206,1.003150,1.006116
3217.308595,0.988644,0.991591
3217.309984,1.002454,1.005466
3217.311373,0.979813,0.982780
3217.312761,0.998087,1.001131
3217.314150,0.993088,0.996139
3217.315539,1.015873,1.019017
3217.316928,1.002552,1.005676
3217.318317,0.990314,0.993420
3217.319706,1.007675,1.010856
3217.321094,0.999623,1.002799
3217.322483,1.004550,1.007762
3217.323872,1.005779,1.009014
3217.325261,1.002382,1.005625
3217.326650,0.992609,0.995838
3217.328039,1.001925,1.005202
3217.329427,0.979317,0.982537
3217.330816,1.012592,1.015939
3217.332205,1.027094,1.030506
3217.333594,1.019802,1.023206
3217.334983,0.996727,1.000071
3217.336372,1.034556,1.038042
3217.337760,0.996300,0.999672
3217.339149,0.980951,0.984285
3217.340538,0.988345,0.991718
3217.341927,0.972758,0.976091
3217.343316,1.004742,1.008198
3217.344705,1.012788,1.016285
3217.346094,0.998601,1.002060
3217.347482,0.991669,0.995117
3217.348871,0.991182,0.994639
3217.350260,1.014748,1.018299
3217.351649,1.009682,1.013226
3217.353038,1.008872,1.012423
3217.354427,1.014117,1.017696
3217.355815,0.981188,0.984660
3217.357204,0.982923,0.986409
3217.358593,0.988641,0.992157
3217.359982,1.010033,1.013632
3217.361371,0.988654,0.992184
3217.362760,0.981687,0.985200
3217.364148,0.976751,0.980253
3217.365537,1.012271,1.015906
3217.366926,0.990216,0.993777
3217.368315,0.965143,0.968619
3217.369704,1.005651,1.009278
3217.371093,0.986680,0.990243
3217.372481,0.970014,0.973521
3217.373870,0.988027,0.991602
3217.375259,0.992700,0.996296
3217.376648,0.987831,0.991411
3217.378037,0.975556,0.979094
3217.379426,1.006906,1.010559
3217.380814,0.985158,0.988734
3217.382203,0.998736,1.002363
3217.383592,0.979826,0.983384
3217.384981,1.007007,1.010664
3217.386370,0.993541,0.997149
3217.387759,0.999949,1.003580
3217.389147,0.996822,1.000440
3217.390536,1.038227,1.041994
3217.391925,1.017963,1.021656
3217.393314,0.984316,0.987885
3217.394703,0.951134,0.954581
3217.396092,0.982560,0.986120
3217.397480,1.000971,1.004595
3217.398869,0.972219,0.975735
3217.400258,1.004036,1.007664
3217.401647,0.992693,0.996275
3217.403036,0.999756,1.003360
3217.404425,1.003534,1.007145
3217.405813,1.016321,1.019973
3217.407202,0.993616,0.997180
3217.408591,0.983360,0.986881
3217.409980,0.995360,0.998917
3217.411369,1.009414,1.013014
3217.412758,0.997490,1.001040
3217.414146,1.000127,1.003679
3217.415535,0.979196,0.982665
3217.416924,0.967100,0.970517
3217.418313,0.996948,1.000461
3217.419702,0.991176,0.994659
3217.421091,0.960280,0.963644
3217.422479,1.008572,1.012094
3217.423868,1.007393,1.010900
3217.425257,1.009100,1.012602
3217.426646,1.002832,1.006299
3217.428035,0.997356,1.000792
3217.429424,0.995882,0.999300
3217.430812,0.988407,0.991786
3217.432201,0.996137,0.999529
3217.433590,0.997239,1.000620
3217.434979,1.009712,1.013120
3217.436368,0.998105,1.001460
3217.437757,0.981978,0.985262
3217.439145,1.016037,1.019419
3217.440534,0.999083,1.002392
3217.441923,0.992901,0.996173
3217.443312,0.981850,0.985069
3217.444701,1.006636,1.009918
3217.446090,1.013662,1.016949
3217.447478,1.019819,1.023107
3217.448867,1.002799,1.006013
3222.001467,1.012212,1.010744
3222.002855,0.990995,0.989538
3222.004244,0.991333,0.989858
3222.005633,0.994256,0.992758
3222.007022,1.008803,1.007265
3222.008411,1.009113,1.007557
3222.009800,0.984589,0.983054
3222.011188,0.993582,0.992015
3222.012577,0.996804,0.995216
3222.013966,1.009706,1.008080
3222.015355,1.009029,1.007388
3222.016744,1.013547,1.011882
3222.018133,1.001661,1.000000
3222.019521,1.009421,1.007731
3222.020910,1.010165,1.008459
3222.022299,1.002527,1.000819
3222.023688,0.998098,0.996383
3222.025077,0.985995,0.984286
3222.026466,1.027940,1.026145
3222.027854,0.986817,0.985080
3222.029243,0.982273,0.980530
3222.030632,0.995428,0.993649
3222.032021,0.998798,0.997000
3222.033410,1.013177,1.011340
3222.034799,1.010131,1.008287
3222.036187,0.992140,0.990317
3222.037576,1.011677,1.009806
3222.038965,0.998947,0.997088
3222.040354,0.997573,0.995705
3222.041743,1.011133,1.009229
3222.043132,1.038835,1.036869
3222.044520,1.008548,1.006628
3222.045909,0.993649,0.991748
3222.047298,0.993646,0.991734
3222.048687,0.998453,0.996523
3222.050076,1.009014,1.007055
3222.051465,1.001327,0.999373
3222.052853,1.016097,1.014106
3222.054242,0.968156,0.966251
3222.055631,0.996847,0.994877
3222.057020,0.985502,0.983546
3222.058409,1.023735,1.021696
3222.059798,1.007892,1.005877
3222.061187,1.030541,1.028474
3222.062575,1.010199,1.008166
3222.063964,1.000330,0.998310
3222.065353,0.995690,0.993673
3222.066742,0.998669,0.996641
3222.068131,0.996224,0.994194
3222.069520,1.000766,0.998722
3222.070908,1.027444,1.025341
3222.072297,0.983207,0.981189
3222.073686,1.003433,1.001370
3222.075075,1.003143,1.001076
3222.076464,1.009416,1.007332
3222.077853,0.995032,0.992974
3222.079241,0.994985,0.992923
3222.080630,1.015640,1.013533
3222.082019,0.992956,0.990893
3222.083408,0.992155,0.990092
3222.084797,1.009105,1.007004
3222.086186,1.015271,1.013155
3222.087574,1.016326,1.014206
3222.088963,0.989700,0.987634
3222.090352,1.009529,1.007421
3222.091741,0.996191,0.994110
3222.093130,1.001770,0.999676
3222.094519,1.011752,1.009638
3222.095907,1.018313,1.016185
3222.097296,0.989321,0.987254
3222.098685,1.001861,0.999768
3222.100074,0.987811,0.985749
3222.101463,0.993350,0.991277
3222.102852,0.998423,0.996341
3222.104240,1.007819,1.005719
3222.105629,0.998170,0.996092
3222.107018,1.016294,1.014181
3222.108407,0.986477,0.984428
3222.109796,0.980924,0.978890
3222.111185,0.997588,0.995522
3222.112573,0.993701,0.991647
3222.113962,0.992517,0.990469
3222.115351,1.005750,1.003679
3222.116740,1.010692,1.008615
3222.118129,1.010344,1.008272
3222.119518,0.992907,0.990875
3222.120906,1.004309,1.002259
3222.122295,0.993248,0.991226
3222.123684,1.028730,1.026642
3222.125073,1.012961,1.010911
3222.126462,1.000688,0.998669
3222.127851,0.998544,0.996536
3222.129239,1.004249,1.002236
3222.130628,0.987607,0.985634
3222.132017,0.970750,0.968818
3222.133406,0.998928,0.996948
3222.134795,0.995752,0.993786
3222.136184,1.002153,1.000183
3222.137572,0.983494,0.981568
3222.138961,0.999367,0.997419
3222.140350,0.999115,0.997177
3222.141739,1.008872,1.006924
3222.143128,0.992974,0.991067
3222.144517,1.009347,1.007418
3222.145905,0.979563,0.977701
3222.147294,0.971663,0.969826
3222.148683,1.001000,0.999119
3222.150072,1.004013,1.002137
3222.151461,0.991445,0.989603
3222.152850,1.010603,1.008738
3222.154238,1.018361,1.016494
3222.155627,1.008116,1.006280
3222.157016,1.001900,1.000087
3222.158405,1.008425,1.006614
3222.159794,0.998979,0.997198
3222.161183,0.995495,0.993733
3222.162571,1.008442,1.006671
3222.163960,0.990583,0.988857
3222.165349,0.995477,0.993756
3222.166738,0.998355,0.996644
3222.168127,1.026852,1.025107
3222.169516,0.989997,0.988286
3222.170904,1.019858,1.018284
3222.172293,0.972670,0.971341
3222.173682,0.996951,0.995825
3222.175071,1.021527,1.020372
3222.176460,0.997486,0.996323
3222.177849,1.008284,1.007074
3222.179237,1.011963,1.010817
3222.180626,0.979111,0.978031
3222.182015,0.997647,0.996488
3222.183404,1.022837,1.021604
3222.184793,0.986164,0.984886
3222.186182,1.008345,1.007014
3222.187570,0.979313,0.977937
3222.188959,0.993327,0.991852
3222.190348,1.006281,1.004932
3222.191737,0.990310,0.988994
3222.193126,0.985191,0.984025
3222.194515,0.991682,0.990269
3222.195903,0.984324,0.983143
3222.197292,1.002343,1.001317
3222.198681,1.013415,1.012453
3222.200070,1.017721,1.016749
3222.201459,0.998840,0.997993
3222.202848,0.979646,0.978747
3222.204236,0.993360,0.992419
3222.205625,0.977627,0.976649
3222.207014,1.011445,1.010367
3222.208403,0.988454,0.987419
3222.209792,0.993023,0.991893
3222.211181,1.002544,1.001269
3222.212569,1.030895,1.029467
3222.213958,1.000878,0.999577
3222.215347,1.005321,1.004182
3222.216736,1.009568,1.008563
3222.218125,1.003872,1.002765
3222.219514,0.991989,0.990733
3222.220902,1.000257,0.998846
3222.222291,1.010179,1.009001
3222.223680,1.026620,1.025454
3222.225069,0.987025,0.986062
3222.226458,1.021651,1.020473
3222.227847,1.004772,1.003713
3222.229235,0.999336,0.998253
3222.230624,1.001512,1.000371
3222.232013,0.954901,0.953834
3222.233402,1.017397,1.016283
3222.234791,1.006045,1.004802
3222.236180,0.994804,0.993637
3222.237568,1.021218,1.020206
3222.238957,1.014163,1.013135
3222.240346,0.997037,0.995927
3222.241735,0.995358,0.994284
3222.243124,1.005093,1.003866
3222.244512,1.013526,1.012294
3222.245901,1.008153,1.006768
3222.247290,1.005823,1.004515
3222.248679,1.003249,1.001910
3222.250068,1.011286,1.009745
3222.251457,1.008245,1.006736
3222.252845,1.006778,1.005265
3222.254234,1.004260,1.002772
3222.255623,0.975847,0.974262
3222.257012,1.027765,1.025902
3222.258401,0.993782,0.992176
3222.259790,0.983580,0.982082
3222.261178,1.009866,1.008511
3222.262567,0.993659,0.992260
3222.263956,0.998386,0.996965
3222.265345,1.030679,1.029061
3222.266734,0.972849,0.971318
3222.268123,1.014902,1.013476
3222.269511,0.993288,0.992127
3222.270900,0.983177,0.981906
3222.272289,0.996983,0.995750
3222.273678,0.987556,0.986421
3222.275067,0.981304,0.980393
3222.276456,1.001671,1.000730
3222.277844,1.023631,1.022743
3222.279233,0.993692,0.992935
3222.280622,1.037078,1.036404
3222.282011,0.991526,0.990811
3222.283400,1.021890,1.021364
3222.284789,1.002937,1.002381
3222.286177,1.014857,1.014485
3222.287566,1.020409,1.020101
3222.288955,0.993888,0.993653
3222.290344,0.990540,0.990532
3222.291733,1.018923,1.019031
3222.293122,0.996106,0.996044
3222.294510,0.989545,0.989381
3222.295899,0.992161,0.992066
3222.297288,1.011746,1.011571
3222.298677,0.991395,0.991152
3222.300066,0.995500,0.995477
3222.301455,0.994300,0.994356
3222.302843,1.010806,1.010914
3222.304232,0.988701,0.988932
3222.305621,0.998082,0.998255
3222.307010,1.010412,1.010632
3222.308399,1.006425,1.006779
3222.309788,0.993579,0.993986
3222.311176,0.995995,0.996495
3222.312565,0.983230,0.983969
3222.313954,1.007990,1.008831
3222.315343,0.975536,0.976499
3222.316732,1.020920,1.022185
3222.318121,0.983478,0.984556
3222.319509,0.995121,0.996089
3222.320898,0.997440,0.998548
3222.322287,0.976845,0.977919
3222.323676,0.993857,0.995033
3222.325065,0.978032,0.979211
3222.326454,0.994880,0.996266
3222.327842,0.987573,0.988789
3222.329231,1.005704,1.007047
3222.330620,0.979374,0.980621
3222.332009,0.978349,0.979564
3222.333398,1.010553,1.011887
3222.334787,1.002663,1.004123
3222.336175,1.003857,1.005346
3222.337564,1.001848,1.003181
3222.338953,1.015416,1.016931
3222.340342,1.014793,1.016230
3222.341731,1.027676,1.029151
3222.343120,1.004584,1.006207
3222.344508,0.999778,1.001312
3222.345897,0.974521,0.976176
3222.347286,0.999141,1.000783
3222.348675,0.995529,0.997124
3222.350064,0.994095,0.995746
3222.351453,0.996149,0.997959
3222.352841,0.993007,0.994735
3222.354230,0.992021,0.993934
3222.355619,0.989603,0.991430
3222.357008,0.991106,0.993080
3222.358397,1.020113,1.022197
3222.359786,0.994475,0.996439
3222.361174,1.003471,1.005352
3222.362563,0.983200,0.985333
3222.363952,1.017344,1.019666
3222.365341,1.004764,1.007304
3222.366730,1.001114,1.003684
3222.368119,0.991159,0.993592
3222.369507,1.024145,1.026618
3222.370896,0.993623,0.995962
3222.372285,0.981476,0.984081
3222.373674,0.996646,0.999419
3222.375063,0.981782,0.984759
3222.376452,0.993333,0.996384
3222.377840,0.989117,0.992265
3222.379229,1.010744,1.014204
3222.380618,0.984641,0.988115
3222.382007,1.001319,1.004482
3222.383396,1.014655,1.017888
3222.384785,1.015032,1.018223
3222.386173,0.986533,0.989502
3222.387562,0.968827,0.971649
3222.388951,0.986177,0.989045
3222.390340,1.000125,1.003106
3222.391729,0.993683,0.996629
3222.393118,1.002559,1.005406
3222.394506,0.986521,0.989463
3222.395895,1.015829,1.018737
3222.397284,1.019290,1.022164
3222.398673,0.995852,0.998651
3222.400062,1.002483,1.005264
3222.401451,0.967166,0.969633
3222.402839,1.001822,1.004273
3222.404228,1.019323,1.021948
3222.405617,0.990980,0.993414
3222.407006,1.005669,1.007981
3222.408395,0.983080,0.985342
3222.409784,0.973873,0.976236
3222.411172,0.996609,0.999077
3222.412561,0.976462,0.978853
3222.413950,0.998882,1.001156
3222.415339,0.980880,0.983046
3222.416728,0.976039,0.978254
3222.418117,0.987557,0.989701
3222.419505,0.980443,0.982656
3222.420894,1.001451,1.003747
3222.422283,0.981513,0.983751
3222.423672,0.975049,0.977507
3222.425061,1.010266,1.012633
3222.426450,1.014157,1.016694
3222.427838,1.015559,1.018314
3222.429227,0.981514,0.984141
3222.430616,0.999428,1.001986
3222.432005,0.985364,0.987877
3222.433394,0.978807,0.981270
3222.434783,1.019084,1.021969
3222.436171,1.016328,1.019056
3222.437560,0.963332,0.965888
3222.438949,0.996350,0.999246
3222.440338,1.011150,1.014338
3222.441727,1.024050,1.027304
3222.443116,1.005765,1.009257
3222.444504,0.989263,0.992597
3222.445893,0.988140,0.991273
3222.447282,1.005266,1.008725
3222.448671,0.971346,0.974485
3222.450060,1.014199,1.017702
3222.451448,0.988030,0.991332
3222.452837,1.030422,1.033787
3222.454226,1.011616,1.014810
3222.455615,0.994501,0.997686
3222.457004,1.032838,1.036230
3222.458393,1.004031,1.007360
3222.459781,0.994582,0.997791
3222.461170,0.989963,0.993229
3222.462559,1.005889,1.009301
3222.463948,0.979641,0.983053
3222.465337,0.985624,0.988888
3222.466726,1.016407,1.019960
3222.468114,0.975508,0.978966
3222.469503,0.997945,1.001535
3222.470892,1.007107,1.010655
3222.472281,0.983258,0.987021
3222.473670,0.980531,0.984294
3222.475059,1.010237,1.014031
3222.476447,0.997938,1.001547
3222.477836,1.013918,1.017570
3222.479225,1.024025,1.027851
3222.480614,1.014569,1.018558
3222.482003,0.995888,0.999700
3222.483392,1.003128,1.007151
3222.484780,0.967948,0.971790
3222.486169,0.973084,0.977018
3222.487558,1.001875,1.006002
3222.488947,0.997084,1.001291
3222.490336,1.021121,1.025627
3222.491725,1.002342,1.006897
3222.493113,1.023143,1.028025
3222.494502,0.974023,0.978700
3222.495891,1.007098,1.011930
3222.497280,0.976714,0.981302
3222.498669,0.993720,0.998667
3222.500058,0.993457,0.998612
3222.501446,1.007444,1.012497
3222.502835,0.992976,0.997865
3222.504224,0.992729,0.997707
3222.505613,1.006745,1.011755
3222.507002,0.998981,1.003750
3222.508391,0.966170,0.970777
3222.509779,1.015414,1.020125
3222.511168,0.998711,1.003407
3222.512557,1.015005,1.019671
3222.513946,0.990859,0.995691
3222.515335,0.997050,1.001888
3222.516724,0.979665,0.984419
3222.518112,1.013248,1.018263
3222.519501,1.002031,1.007016
3222.520890,1.008295,1.013509
3222.522279,0.987101,0.992309
3222.523668,0.993731,0.999003
3222.525057,0.992189,0.997485
3222.526445,0.985554,0.990707
3222.527834,0.963381,0.968512
3222.529223,1.020724,1.026212
3222.530612,0.998247,1.003718
3222.532001,1.011850,1.017275
3222.533390,0.996866,1.002083
3222.534778,0.983619,0.988843
3222.536167,1.000036,1.005354
3222.537556,0.977909,0.982965
3222.538945,1.015868,1.021068
3222.540334,1.001916,1.007099
3222.541723,1.005348,1.010664
3222.543111,1.005605,1.011103
3222.544500,0.993985,0.999385
3222.545889,1.019539,1.025130
3222.547278,1.007719,1.012983
3222.548667,0.960531,0.965611
3222.550056,0.993701,0.998960
3222.551444,0.986739,0.991848
3222.552833,0.976100,0.981070
3222.554222,0.975872,0.980893
3222.555611,0.977621,0.982855
3222.557000,0.997745,1.003102
3222.558389,0.993607,0.998882
3222.559777,0.993352,0.998629
3222.561166,0.996782,1.002059
3222.562555,0.989525,0.994816
3222.563944,0.985052,0.990223
3222.565333,0.984737,0.989862
3222.566722,0.982146,0.987286
3222.568110,0.967455,0.972644
3222.569499,0.974738,0.980172
3222.570888,1.000354,1.006088
3222.572277,0.987665,0.993364
3222.573666,0.974556,0.980228
3222.575054,0.982397,0.988088
3222.576443,1.000268,1.006020
3222.577832,0.998075,1.004026
3222.579221,0.994648,1.000611
3222.580610,0.965966,0.971809
3222.581999,0.979880,0.985831
3222.583387,0.997806,1.003802
3222.584776,0.980510,0.986593
3222.586165,1.007417,1.013818
3222.587554,0.998547,1.005234
3222.588943,0.988600,0.995154
3222.590332,1.000428,1.007156
3222.591720,0.985386,0.992126
3222.593109,1.005624,1.012439
3222.594498,1.004240,1.010874
3222.595887,0.990665,0.997070
3222.597276,0.961056,0.967287
3222.598665,0.982065,0.988633
3222.600053,1.011032,1.017873
3222.601442,1.009728,1.016774
3222.602831,0.977859,0.984502
3222.604220,0.974314,0.980812
3222.605609,1.009051,1.015842
3222.606998,1.022366,1.029315
3222.608386,0.977391,0.984060
3222.609775,1.013648,1.020399
3222.611164,0.970557,0.976972
3222.612553,0.976557,0.982900
3222.613942,1.022349,1.028974
3222.615331,0.990205,0.996641
3222.616719,1.014719,1.021385
3222.618108,0.992467,0.998999
3222.619497,0.979559,0.985916
3222.620886,0.986282,0.992410
3222.622275,1.017560,1.023748
3222.623664,0.997800,1.003959
3222.625052,0.986080,0.991857
3222.626441,0.995437,1.001160
3222.627830,0.998885,1.004710
3222.629219,0.995707,1.001580
3222.630608,0.997680,1.003201
3222.631997,0.975541,0.980938
3222.633385,1.011669,1.017518
3222.634774,0.994754,1.000178
3222.636163,0.994012,0.999498
3222.637552,0.990193,0.995754
3222.638941,1.029520,1.035095
3222.640330,0.992373,0.997844
3222.641718,0.990288,0.995741
3222.643107,0.977139,0.982519
3222.644496,0.983721,0.989136
3222.645885,1.009949,1.015366
3222.647274,1.007380,1.012414
3222.648663,0.984062,0.988686
3222.650051,0.997268,1.001891
3222.651440,1.007262,1.011754
3222.652829,0.988213,0.992776
3222.654218,1.000328,1.004893
3222.655607,1.006658,1.011123
3222.656996,1.000849,1.005221
3222.658384,1.008009,1.012089
3222.659773,1.007403,1.011450
3222.661162,0.992878,0.996623
3222.662551,0.979498,0.983313
3222.663940,0.981472,0.985054
3222.665328,1.015864,1.019692
3222.666717,1.003610,1.007175
3222.668106,0.974405,0.977731
3222.669495,0.979076,0.982328
3222.670884,1.009506,1.012802
3222.672273,0.987453,0.990727
3222.673661,0.974741,0.977707
3222.675050,1.006191,1.009268
3222.676439,1.000652,1.003841
3222.677828,1.009478,1.012704
3222.679217,0.978175,0.981157
3222.680606,1.013775,1.016731
3222.681994,0.989916,0.992700
3222.683383,0.990055,0.992945
3222.684772,1.004057,1.007008
3222.686161,0.994977,0.997556
3222.687550,1.019271,1.021654
3222.688939,1.004422,1.006490
3222.690327,0.989892,0.992096
3222.691716,0.991406,0.993478
3222.693105,0.998179,1.000256
3222.694494,1.006366,1.008244
3222.695883,1.008397,1.010464
3222.697272,0.996784,0.998568
3222.698660,0.995852,0.997545
3222.700049,0.981996,0.983407
3222.701438,1.011640,1.013160
3222.702827,0.990601,0.991903
3222.704216,0.999383,1.000562
3222.705605,0.984511,0.985589
3222.706993,0.988710,0.989559
3222.708382,1.013320,1.014063
3222.709771,1.009357,1.010012
3222.711160,0.986416,0.986904
3222.712549,0.995405,0.995651
3222.713938,0.967326,0.967357
3222.715326,0.992242,0.992126
3222.716715,0.999085,0.999125
3222.718104,0.994144,0.994021
3222.719493,1.000162,0.999877
3222.720882,0.994136,0.993849
3222.722271,1.000244,0.999982
3222.723659,0.985979,0.985707
3222.725048,0.987693,0.987398
3222.726437,0.990876,0.990773
3222.727826,0.996558,0.996367
3222.729215,0.991758,0.991580
3222.730604,0.997362,0.997199
3222.731992,1.010247,1.010326
3222.733381,0.999753,0.999827
3222.734770,1.023118,1.023179
3222.736159,1.001022,1.001438
3222.737548,1.027414,1.028064
3222.738936,1.027935,1.028593
3222.740325,1.002612,1.003183
3222.741714,1.005556,1.006467
3222.743103,0.980395,0.981373
3222.744492,1.010716,1.011737
3222.745881,1.005208,1.006131
3222.747269,0.988219,0.989029
3222.748658,1.005486,1.006392
3222.750047,0.972752,0.973793
3222.751436,1.008160,1.009254
3222.752825,1.012497,1.013778
3222.754214,1.036817,1.038000
3222.755602,0.993159,0.994213
3222.756991,0.998915,1.000025
3222.758380,0.994739,0.995891
3222.759769,1.001690,1.002884
3222.761158,0.989120,0.990112
3222.762547,0.995963,0.997052
3222.763935,0.986692,0.987829
3222.765324,1.034805,1.036137
3222.766713,1.001428,1.002791
3222.768102,1.015847,1.017033
3222.769491,0.993827,0.995005
3222.770880,1.001369,1.002591
3222.772268,0.977302,0.978491
3222.773657,1.010450,1.011690
3222.775046,1.019792,1.020828
3222.776435,1.004252,1.005416
3222.777824,1.004913,1.005836
3222.779213,0.977981,0.979016
3222.780601,0.991873,0.992986
3222.781990,1.014822,1.015697
3222.783379,0.988672,0.989544
3222.784768,1.022846,1.023660
3222.786157,0.980156,0.980843
3222.787546,0.993703,0.994483
3222.788934,0.998746,0.999747
3222.790323,1.017787,1.018711
3222.791712,0.992611,0.993573
3222.793101,0.997504,0.998395
3222.794490,1.018992,1.019834
3222.795879,1.012476,1.013371
3222.797267,0.959645,0.960530
3222.798656,0.990011,0.991016
3222.800045,1.035715,1.036868
3222.801434,0.975378,0.976314
3222.802823,0.996915,0.997885
3222.804212,1.024135,1.025223
3222.805600,0.986716,0.987724
3222.806989,1.010253,1.010977
3222.808378,0.990717,0.991358
3222.809767,1.021685,1.022423
3222.811156,1.010252,1.011014
3222.812544,1.004786,1.005522
3222.813933,0.979789,0.980388
3222.815322,0.981615,0.982147
3222.816711,1.000337,1.000957
3222.818100,0.989603,0.990251
3222.819489,1.007349,1.007964
3222.820877,0.977367,0.978029
3222.822266,0.993619,0.994219
3222.823655,0.998758,0.999199
3222.825044,0.982388,0.982665
3222.826433,1.010678,1.010812
3222.827822,0.998145,0.998149
3222.829210,1.008162,1.008122
3222.830599,0.982093,0.982220
3222.831988,1.009713,1.009927
3222.833377,0.972580,0.972706
3222.834766,0.983760,0.983891
3222.836155,1.005219,1.005625
3222.837543,0.996910,0.997425
3222.838932,1.014055,1.014554
3222.840321,0.976363,0.976897
3222.841710,1.014695,1.015463
3222.843099,1.000066,1.000668
3222.844488,1.030551,1.031237
3222.845876,0.990227,0.990890
3222.847265,1.009153,1.010024
3222.848654,0.990191,0.991035
3222.850043,1.030263,1.031243
3222.851432,0.999499,1.000588
3222.852821,0.974134,0.975136
3222.854209,0.977139,0.978238
3222.855598,0.979263,0.980170
3222.856987,1.029660,1.030564
3222.858376,0.988022,0.989018
3222.859765,1.006564,1.007399
3222.861154,0.966320,0.967195
3222.862542,1.006646,1.007571
3222.863931,0.992978,0.993856
3222.865320,0.998148,0.999154
3222.866709,0.984261,0.985318
3222.868098,1.022225,1.023497
3222.869487,0.968308,0.969478
3222.870875,0.992216,0.993561
3222.872264,0.977383,0.978765
3222.873653,0.990490,0.991949
3222.875042,0.994679,0.996300
3222.876431,1.005263,1.006660
3222.877819,0.994807,0.996133
3222.879208,0.967652,0.969071
3222.880597,0.998161,0.999522
3222.881986,0.998008,0.999551
3222.883375,0.999530,1.000998
3222.884764,0.980046,0.981479
3222.886152,0.972347,0.973882
3222.887541,0.985722,0.987339
3222.888930,0.989304,0.990979
3222.890319,0.983249,0.984943
3222.891708,1.001232,1.003108
3222.893097,1.033108,1.035092
3222.894485,0.988047,0.989903
3222.895874,1.007227,1.009298
3222.897263,1.000934,1.003081
3222.898652,1.033048,1.035339
3222.900041,0.993644,0.995942
3222.901430,0.988546,0.990920
3222.902818,1.032900,1.035329
3222.904207,1.018203,1.020475
3222.905596,1.010221,1.012243
3222.906985,0.985075,0.986947
3222.908374,1.037131,1.039215
3222.909763,1.005693,1.007617
3222.911151,1.011292,1.013338
3222.912540,0.992672,0.994609
3222.913929,0.987580,0.989396
3222.915318,0.986825,0.988663
3222.916707,1.013822,1.015719
3222.918096,1.007112,1.009221
3222.919484,1.016335,1.018431
3222.920873,0.995054,0.997041
3222.922262,0.993057,0.994896
3222.923651,1.003824,1.005698
3222.925040,1.015405,1.017392
3222.926429,0.998561,1.000573
3222.927817,0.982532,0.984524
3222.929206,1.026662,1.028969
3222.930595,1.008702,1.011126
3222.931984,0.990347,0.992845
3222.933373,1.000501,1.002773
3222.934761,0.986262,0.988371
3222.936150,1.019576,1.021647
3222.937539,0.990354,0.992583
3222.938928,0.979230,0.981441
3222.940317,1.015998,1.018499
3222.941706,0.994708,0.997153
3222.943094,1.006959,1.009145
3222.944483,0.981083,0.983245
3222.945872,0.998344,1.000530
3222.947261,0.991253,0.993563
3222.948650,0.984512,0.986844
3222.950039,0.997282,0.999539
3222.951427,1.005272,1.007669
3222.952816,0.981471,0.983684
3222.954205,0.996422,0.998883
3222.955594,1.024421,1.026897
3222.956983,1.006328,1.008763
3222.958372,1.012620,1.014939
3222.959760,0.978456,0.980722
3222.961149,0.988148,0.990488
3222.962538,1.011725,1.013957
3222.963927,1.005990,1.008071
3222.965316,1.016769,1.019119
3222.966705,0.995660,0.998032
3222.968093,0.990830,0.992905
3222.969482,1.000768,1.003009
3222.970871,1.012212,1.014458
3222.972260,0.987554,0.989667
3222.973649,0.984486,0.986729
3222.975038,0.984811,0.986953
3222.976426,1.005627,1.007815
3222.977815,0.984581,0.986685
3222.979204,0.981594,0.983567
3222.980593,0.990899,0.992688
3222.981982,0.996963,0.998782
3222.983371,0.997051,0.998816
3222.984759,1.003307,1.005148
3222.986148,1.000824,1.002696
